CHROM	n	nSNP	p0	p1	Md_p	GENPOS	POS	pi	pf	pr1	pr2
Chr01	91	180	910	1100	1005.0	31.52443299799497	5310496.6	4240052	6022084	0.9439960218519393	0.05600397814806065
Chr01	92	240	920	1170	1045.0	32.28590258599906	5649931.016666667	4440833	6607050	0.9575906979095651	0.042409302090435017
Chr01	93	510	930	1450	1190.0	34.195528658385136	7020712.770588235	4681554	9634102	0.9800714529757496	0.01992854702425036
Chr01	94	610	940	1560	1250.0	34.843142544593796	7656611.0032786885	4796497	11441933	0.983390386784757	0.01660961321524302
Chr01	95	680	950	1640	1295.0	35.33121041035279	8232815.454411765	4819306	13122722	0.9847754283487408	0.015224571651259249
Chr01	96	760	960	1730	1345.0	35.8634804159796	8927688.314473685	4925156	14566540	0.9863123114355689	0.013687688564431201
Chr01	97	870	970	1850	1410.0	36.53304994268413	10016555.22183908	5013890	18272440	0.9879571792403157	0.012042820759684316
Chr01	98	870	980	1860	1420.0	36.638772485604214	10167984.973563218	5342270	18490595	0.988355627504016	0.011644372495984066
Chr01	99	860	990	1860	1425.0	36.698375968749104	10223957.074418604	5385636	18490595	0.9882197538459532	0.011780246154046893
Chr01	100	850	1000	1860	1430.0	36.757597647314476	10280451.717647059	5476319	18490595	0.9880806718370506	0.011919328162949452
Chr01	101	840	1010	1860	1435.0	36.81588041478146	10337613.489285715	5509577	18490595	0.9879382664826546	0.012061733517345505
Chr01	102	970	1020	2000	1510.0	37.46353633431751	12076399.055670103	5562347	26581777	0.9890646753547263	0.01093532464527367
Chr01	103	960	1030	2000	1515.0	37.51746847664354	12144207.579166668	5571410	26581777	0.9889504086395198	0.01104959136048029
Chr01	104	1130	1040	2180	1610.0	38.263230846617134	15024410.81061947	5683624	32273162	0.9909129320331445	0.00908706796685564
Chr01	105	1130	1050	2190	1620.0	38.3482333064337	15259762.61858407	5762151	32434139	0.9911320652831994	0.008867934716800592
Chr01	106	1160	1060	2230	1645.0	38.53386834257563	15943161.4	5774246	33457933	0.9911531113754597	0.00884688862454036
Chr01	107	1150	1070	2230	1650.0	38.583837590230495	16031356.664347826	5832800	33457933	0.9910760478856989	0.008923952114301163
Chr01	108	1230	1080	2320	1700.0	38.940967269265315	17504653.041463416	5927828	36018769	0.9914507451097889	0.008549254890211064
Chr01	109	1220	1090	2320	1705.0	38.987749300664966	17599151.886885244	6036731	36018769	0.9916542268704056	0.008345773129594294
Chr01	110	1210	1100	2320	1710.0	39.03440513325199	17694381.41983471	6093919	36018769	0.9915851393444984	0.008414860655501531
Chr01	111	1200	1110	2320	1715.0	39.081749397925805	17791033.508333333	6102161	36018769	0.9915148984375243	0.008485101562475667
Chr01	112	1190	1120	2320	1720.0	39.12928893037873	17888317.111764707	6292336	36018769	0.9914434750236987	0.00855652497630122
Chr01	113	1180	1130	2320	1725.0	39.17597723201772	17986010.422881357	6462924	36018769	0.9913708389882462	0.008629161011753693
Chr01	114	1170	1140	2320	1730.0	39.22118484453913	18084284.257264957	6542904	36018769	0.9912969591850634	0.008703040814936518
Chr01	115	1160	1150	2320	1735.0	39.266006916629145	18183759.16551724	6558335	36018769	0.9912218033921883	0.008778196607811617
Chr01	116	1180	1160	2350	1755.0	39.40949549746882	18737966.069491524	6607073	36268438	0.9910878735100347	0.00891212648996535
Chr01	117	1170	1170	2350	1760.0	39.453005802121616	18841119.925641026	6732013	36268438	0.9912969591850634	0.008703040814936518
Chr01	118	1160	1180	2350	1765.0	39.494048535629176	18944516.66551724	6970177	36268438	0.9912218033921883	0.008778196607811617
Chr01	119	1150	1190	2350	1770.0	39.53360241180311	19048483.146956522	7012519	36268438	0.9911453382649426	0.008854661735057364
Chr01	120	1140	1200	2350	1775.0	39.573115601963664	19153787.99122807	7075483	36268438	0.9910675292866029	0.00893247071339706
Chr01	121	1130	1210	2350	1780.0	39.61258685878778	19260429.731858406	7142959	36268438	0.9909883407164486	0.009011659283551288
Chr01	122	1120	1220	2350	1785.0	39.65202669246532	19368401.685714286	7291542	36268438	0.9909077355350215	0.009092264464978402
Chr01	123	1110	1230	2350	1790.0	39.69072527749965	19476989.175675675	7395728	36268438	0.9908256753864206	0.009174324613579291
Chr01	124	1100	1240	2350	1795.0	39.72918744642371	19586458.51272727	7587346	36268438	0.9907421205174445	0.009257879482555423
Chr01	125	1090	1250	2350	1800.0	39.767295771162864	19696375.73211009	7617970	36268438	0.9906570297133769	0.009342970286623026
Chr01	126	1080	1260	2350	1805.0	39.80595398806892	19808035.489814814	7692245	36268438	0.9905703602301986	0.009429639769801348
Chr01	127	1070	1270	2350	1810.0	39.84507858996198	19921260.805607475	7693925	36268438	0.9904909713079084	0.009509028692091538
Chr01	128	1090	1280	2380	1830.0	39.978236531201674	20484544.90091743	7762071	36481429	0.9906570297133769	0.009342970286623028
Chr01	129	1080	1290	2380	1835.0	40.018302596993735	20602289.489814814	7801188	36481429	0.9905703602301986	0.00942963976980135
Chr01	130	1070	1300	2380	1840.0	40.05899492947256	20721901.38224299	7808016	36481429	0.9904820677229907	0.009517932277009226
Chr01	131	1060	1310	2380	1845.0	40.10036236710234	20843487.351886794	7871663	36481429	0.990392106170278	0.009607893829721981
Chr01	132	1050	1320	2380	1850.0	40.14232336558137	20966743.77904762	7905956	36481429	0.9903004277940402	0.009699572205959786
Chr01	133	1040	1330	2380	1855.0	40.184999549516945	21092010.817307692	7956471	36481429	0.9902069829751002	0.00979301702489967
Chr01	134	1030	1340	2380	1860.0	40.22798262001217	21216199.13592233	8427401	36481429	0.9901117201635741	0.009888279836425932
Chr01	135	1020	1350	2380	1865.0	40.27164413620905	21341553.25882353	8438113	36481429	0.9900145857840414	0.009985414215958603
Chr01	136	1010	1360	2380	1870.0	40.31607225258308	21468524.504950494	8568904	36481429	0.9899155241350736	0.010084475864926447
Chr01	137	1000	1370	2380	1875.0	40.35968643714077	21592910.713	9336468	36481429	0.9898144772827197	0.010185522717280418
Chr01	138	990	1380	2380	1880.0	40.402713622394955	21716699.464646466	9340959	36481429	0.9897113849475244	0.010288615052475565
Chr01	139	980	1390	2380	1885.0	40.446353018104794	21842712.5122449	9429175	36481429	0.9896061843846157	0.010393815615384314
Chr01	140	970	1400	2380	1890.0	40.49028494663504	21970655.919587627	9439062	36481429	0.9894988102563577	0.010501189743642416
Chr01	141	960	1410	2380	1895.0	40.5349843053193	22101115.278125	9452197	36481429	0.9893891944970294	0.010610805502970624
Chr01	142	950	1420	2380	1900.0	40.5804304072115	22234132.22526316	9494029	36481429	0.989277266168939	0.01072273383106103
Chr01	143	940	1430	2380	1905.0	40.62547987082546	22368792.923404254	9632731	36481429	0.9891629513093328	0.010837048690667225
Chr01	144	980	1440	2430	1935.0	40.81475531879702	23234604.102040816	9634426	37392664	0.9894698517329457	0.010530148267054389
Chr01	145	970	1450	2430	1940.0	40.86000999117954	23374759.126804125	9664412	37392664	0.9893610692095257	0.010638930790474373
Chr01	146	960	1460	2430	1945.0	40.90571626892711	23517479.940625	9699873	37392664	0.9892612252292188	0.010738774770781223
Chr01	147	950	1470	2430	1950.0	40.95122604463019	23662439.244210526	9777366	37392664	0.9891480663802117	0.010851933619788399
Chr01	148	940	1480	2430	1955.0	40.99559494018071	23809253.445744682	10014289	37392664	0.9890324973320775	0.010967502667922461
Chr01	149	930	1490	2430	1960.0	41.03567355094174	23956677.48387097	10142250	37392664	0.9889144402527673	0.011085559747232713
Chr01	150	920	1500	2430	1965.0	41.074605649024356	24106316.638043478	10286071	37392664	0.9887938139225472	0.011206186077452872
Chr01	151	920	1510	2440	1975.0	41.1387724013284	24398777.11847826	10600241	37523011	0.9887938139225472	0.011206186077452876
Chr01	152	910	1520	2440	1980.0	41.17326546734571	24550054.617582418	10639825	37523011	0.9886705335476577	0.011329466452342346
Chr01	153	900	1530	2440	1985.0	41.2075270198034	24703309.725555554	11195169	37523011	0.988544510561536	0.011455489438464063
Chr01	154	890	1540	2440	1990.0	41.23995808978296	24854659.012359552	11290455	37523011	0.9884156524126219	0.01158434758737817
Chr01	155	900	1550	2460	2005.0	41.33131985950136	25288025.066666666	11441963	37663472	0.988868945118451	0.011131054881548972
Chr01	156	890	1560	2460	2010.0	41.364862902317846	25443523.606741574	11576192	37663472	0.9887437364021231	0.011256263597876858
Chr01	157	880	1570	2460	2015.0	41.3991785001135	25601085.813636363	11579563	37663472	0.9886156787957764	0.01138432120422358
Chr01	158	870	1580	2460	2020.0	41.43431161359821	25761688.21034483	11769731	37663472	0.9884846739487773	0.011515326051222699
Chr01	159	860	1590	2460	2025.0	41.47047671039119	25922763.60348837	12011655	37663472	0.9883506189307188	0.011649381069281171
Chr01	160	850	1600	2460	2030.0	41.507076183147525	26084005.66352941	12633860	37663472	0.9882134059617049	0.011786594038295085
Chr01	161	840	1610	2460	2035.0	41.54257019615136	26242811.491666667	12957921	37663472	0.9880729221233462	0.011927077876653787
Chr01	162	830	1620	2460	2040.0	41.57711548713013	26402711.845783133	13061715	37663472	0.9879290490488389	0.01207095095116107
Chr01	163	1060	1630	2700	2165.0	42.36245326084288	29396468.24716981	13124431	44235843	0.9894480686257197	0.010551931374280303
Chr01	164	1050	1640	2700	2170.0	42.39635155779875	29551124.025714286	13185868	44235843	0.9893474782408361	0.010652521759163815
Chr01	165	1040	1650	2700	2175.0	42.43001227129701	29707477.748076923	13355913	44235843	0.9892449515636547	0.01075504843634537
Chr01	166	1030	1660	2700	2180.0	42.46374456528532	29866080.28737864	13409878	44235843	0.9891404321425046	0.010859567857495468
Chr01	167	1020	1670	2700	2185.0	42.49739873481711	30026964.52843137	13548202	44235843	0.9890338613097519	0.01096613869024812
Chr01	168	1010	1680	2700	2190.0	42.53009986175454	30189519.124752477	13667808	44235843	0.9889251780719892	0.011074821928010738
Chr01	169	1000	1690	2700	2195.0	42.56142279888076	30353709.665	13840464	44235843	0.9888143189936308	0.011185681006369205
Chr01	170	990	1700	2700	2200.0	42.59025613315055	30518559.78181818	14229235	44235843	0.988701218073445	0.01129878192655494
Chr01	171	980	1710	2700	2205.0	42.61691468896054	30683298.374489795	14470201	44235843	0.9885858066135211	0.011414193386478892
Chr01	172	970	1720	2700	2210.0	42.643579647921165	30850137.739175256	14662137	44235843	0.9896501126927403	0.010349887307259742
Chr01	173	970	1730	2710	2220.0	42.75904962260726	31158541.988659795	14788444	44756425	0.9896071130367375	0.010392886963262495
Chr01	174	960	1740	2710	2225.0	42.786858083434375	31329032.68125	14793713	44756425	0.9894987409099048	0.010501259090095262
Chr01	175	950	1750	2710	2230.0	42.81515686816099	31502382.57263158	14886120	44756425	0.9893880848604834	0.010611915139516707
Chr01	176	940	1760	2710	2235.0	42.84385601358827	31677969.889361702	15329747	44756425	0.9892750719197003	0.010724928080299633
Chr01	177	930	1770	2710	2240.0	42.872230173109465	31851580.34408602	15982788	44756425	0.989159625976963	0.010840374023036982
Chr01	178	920	1780	2710	2245.0	42.89927477158357	32017285.120652173	16826843	44756425	0.9890416676089213	0.010958332391078733
Chr01	179	910	1790	2710	2250.0	42.92629735229121	32181075.256043956	17425542	44756425	0.9889211138972482	0.011078886102751767
Chr01	180	900	1800	2710	2255.0	42.95351284010556	32342865.625555556	17684324	44756425	0.9887978782342588	0.01120212176574122
Chr01	181	890	1810	2710	2260.0	42.981283863675465	32507367.33483146	17761984	44756425	0.988671870115409	0.011328129884590952
Chr01	182	880	1820	2710	2265.0	43.0096268403542	32674616.952272728	17891439	44756425	0.9885429949176321	0.011457005082367867
Chr01	183	870	1830	2710	2270.0	43.03848107583047	32843444.193103448	18092809	44756425	0.988411153662369	0.011588846337631017
Chr01	184	1140	1840	2990	2415.0	45.57623846392509	36180207.684210524	18274065	46308621	0.9907592161345276	0.009240783865472555
Chr01	185	1130	1850	2990	2420.0	45.6209599098442	36338280.392035395	18490734	46308621	0.99085451477168	0.009145485228319962
Chr01	186	1120	1860	2990	2425.0	45.66633939108166	36497417.974107146	18697281	46308621	0.9907727856811677	0.009227214318832205
Chr01	187	1110	1870	2990	2430.0	45.71237739120801	36657595.61531532	18875750	46308621	0.9906895826665705	0.00931041733342943
Chr01	188	1100	1880	2990	2435.0	45.7589694878364	36817760.24909091	19231695	46308621	0.9906048654933819	0.009395134506618049
Chr01	189	1090	1890	2990	2440.0	45.805791458530656	36975287.11834862	20393086	46308621	0.990518592449244	0.009481407550755957
Chr01	190	1080	1900	2990	2445.0	45.85244704735347	37127412.93425926	20673017	46308621	0.990430720275465	0.009569279724534974
Chr01	191	1070	1910	2990	2450.0	45.89970792243211	37280410.2	20887421	46308621	0.9903412040946928	0.00965879590530705
Chr01	192	1060	1920	2990	2455.0	45.94766034494093	37434841.65943396	20928592	46308621	0.9902499973344917	0.00975000266550825
Chr01	193	1070	1930	3010	2470.0	46.146264316689084	37753034.23925234	21362273	46339841	0.9899159979624462	0.010084002037553903
Chr01	194	1060	1940	3010	2475.0	46.19467824133042	37898903.414150946	22502394	46339841	0.9901355383901683	0.009864461609831716
Chr01	195	1050	1950	3010	2480.0	46.24364936832933	38045014.67047619	25262220	46339841	0.9900415015778725	0.009958498422127537
Chr01	196	1040	1960	3010	2485.0	46.29006895069588	38166525.551923074	25680515	46339841	0.9899456546248202	0.010054345375179775
Chr01	197	1030	1970	3010	2490.0	46.33671165180443	38284266.903883494	26290870	46339841	0.9898479447572286	0.010152055242771416
Chr01	198	1020	1980	3010	2495.0	46.38386785103153	38400622.40490196	26487219	46339841	0.9897483171297234	0.010251682870276533
Chr01	199	1080	1990	3080	2535.0	46.9390449850507	39032962.09351852	26581847	46599590	0.9905655253214596	0.009434474678540427
Chr01	200	1070	2000	3080	2540.0	46.989019882059246	39145200.45607477	27318189	46599590	0.9904772701794714	0.009522729820528646
Chr01	201	1060	2010	3080	2545.0	47.03892951497235	39250169.16226415	28391135	46599590	0.9903873482737062	0.009612651726293787
Chr01	202	1050	2020	3080	2550.0	47.08920121788628	39351733.00380953	28682352	46599590	0.9902957119369445	0.009704288063055407
Chr01	203	1040	2030	3080	2555.0	47.1401942389667	39453048.64807692	28851087	46599590	0.9902023116668478	0.009797688333152185
Chr01	204	1030	2040	3080	2560.0	47.19213735631808	39555974.055339806	28854236	46599590	0.990107096036788	0.009892903963211973
Chr01	205	1020	2050	3080	2565.0	47.24500649271033	39660098.82450981	29309353	46599590	0.9900100116014278	0.009989988398572248
Chr01	206	1010	2060	3080	2570.0	47.298334547458744	39761187.43465347	29545374	46599590	0.9899110027966848	0.010088997203315284
Chr01	207	1000	2070	3080	2575.0	47.352536131770464	39862661.17	29781401	46599590	0.9898100118336886	0.010189988166311432
Chr01	208	990	2080	3080	2580.0	47.40760241397392	39964266.91111111	29878915	46599590	0.9897069785863042	0.010293021413695775
Chr01	209	980	2090	3080	2585.0	47.46365645524618	40066828.11122449	30047346	46599590	0.9896018404717619	0.010398159528238122
Chr01	210	970	2100	3080	2590.0	47.52044276503802	40168123.38556701	30551727	46599590	0.9894945323238956	0.010505467676104356
Chr01	211	960	2110	3080	2595.0	47.577938110106196	40267812.864583336	30653719	46599590	0.9893849862584514	0.010615013741548615
Chr01	212	950	2120	3080	2600.0	47.63635231030029	40367407.60526316	31042453	46599590	0.9892731315298787	0.010726868470121309
Chr01	213	940	2130	3080	2605.0	47.69565317412974	40466491.627659574	31077793	46599590	0.9891588943789722	0.01084110562102782
Chr01	214	930	2140	3080	2610.0	47.75611264263845	40566864.43763441	31232291	46599590	0.9890421978706726	0.010957802129327366
Chr01	215	920	2150	3080	2615.0	47.817587170656495	40667295.625	31421247	46599590	0.9889229617212785	0.01107703827872157
Chr01	216	910	2160	3080	2620.0	47.880146465798866	40768078.86043956	31554566	46599590	0.9888011021142518	0.011198897885748208
Chr01	217	930	2170	3110	2640.0	48.15530686020089	41052521.25376344	32273163	46671592	0.9892216022481394	0.010778397751860559
Chr01	218	930	2180	3120	2650.0	48.28827454696227	41206851.90860215	32434206	46700819	0.988791031742219	0.011208968257780904
Chr01	219	960	2190	3160	2675.0	48.61800853242439	41528762.33125	32443242	46827089	0.9893502278295324	0.010649772170467635
Chr01	220	950	2200	3160	2680.0	48.68478192042874	41624158.06105263	32470071	46827089	0.9892380068372197	0.010761993162780256
Chr01	221	940	2210	3160	2685.0	48.75283112743985	41720710.59042553	32654067	46827089	0.9891233956214287	0.010876604378571313
Chr01	222	940	2220	3170	2695.0	48.885295408813455	41864275.26914894	33554860	46877585	0.9887684080459939	0.011231591954006174
Chr01	223	930	2230	3170	2700.0	48.95357570885513	41950206.46129032	34018555	46877585	0.9886475082402456	0.011352491759754358
Chr01	224	920	2240	3170	2705.0	49.02238406789095	42033758.83478261	34561550	46877585	0.9885239773179415	0.011476022682058537
Chr01	225	910	2250	3170	2710.0	49.091806224524426	42115482.9967033	34729920	46877585	0.9883977284435513	0.01160227155644862
Chr01	226	900	2260	3170	2715.0	49.16203592043933	42196278.95555556	34887683	46877585	0.9882686709178956	0.011731329082104334
Chr01	227	890	2270	3170	2720.0	49.23329146146614	42276959.23483146	35473446	46877585	0.9885116630917004	0.011488336908299732
Chr01	228	880	2280	3170	2725.0	49.30439485330846	42353785.05568182	35568830	46877585	0.9883809652884205	0.011619034711579592
