CHROM	n	nSNP	p0	p1	Md_p	GENPOS	POS	pi	pf	pr1	pr2
Chr01	16	380	160	550	355.0	12.60051517582875	1475288.0526315789	565923	2299210	0.9719218492967955	0.028078150703204432
Chr01	17	370	170	550	360.0	12.788559383039324	1498221.9432432433	655872	2299210	0.9720638812597721	0.027936118740227982
Chr01	18	400	180	590	385.0	13.578243980702819	1606474.0575	699208	2503426	0.9733257568319558	0.02667424316804421
Chr01	19	390	190	590	390.0	13.750026132071973	1629619.4666666666	705614	2503426	0.9734965027336299	0.026503497266370128
Chr01	20	380	200	590	395.0	13.925494158471754	1652968.8210526316	811417	2503426	0.9727990422792517	0.02720095772074829
Chr01	21	420	210	640	425.0	14.829351415537445	1781163.1928571428	865236	2649944	0.9735377578293759	0.02646224217062411
Chr01	22	410	220	640	430.0	14.995317765225725	1802609.6268292682	924046	2649944	0.9753313616788729	0.02466863832112714
Chr01	23	400	230	640	435.0	15.165719597332519	1824568.615	924618	2649944	0.9747146457208448	0.02528535427915532
Chr01	24	390	240	640	440.0	15.334476213162288	1846553.446153846	991796	2649944	0.9740663033034305	0.025933696696569558
Chr01	25	400	250	660	455.0	15.785055871191194	1908731.085	1000571	2677115	0.9738813123875113	0.026118687612488648
Chr01	26	410	260	680	470.0	16.224545700593083	1972047.8073170732	1046657	2810310	0.9732829505546685	0.026717049445331497
Chr01	27	400	270	680	475.0	16.400181497247125	1994026.04	1104038	2810310	0.9726133503179435	0.027386649682056598
Chr01	28	390	280	680	480.0	16.577470428193344	2015747.1102564102	1204112	2810310	0.9727662213629634	0.02723377863703664
Chr01	29	380	290	680	485.0	16.748703259243445	2036833.702631579	1219736	2810310	0.9734868463187887	0.026513153681211446
Chr01	30	370	300	680	490.0	16.926755884384406	2058835.4216216216	1233008	2810310	0.9727683326688913	0.027231667331108777
Chr01	31	360	310	680	495.0	17.095463349386367	2080278.3194444445	1322718	2810310	0.9720097904034009	0.027990209596599272
Chr01	32	360	320	690	505.0	17.391915510503548	2122233.777777778	1354566	2881518	0.9719169398927229	0.028083060107277076
Chr01	33	360	330	700	515.0	17.70771826611917	2165765.875	1412403	2962802	0.9717903252837309	0.028209674716269045
Chr01	34	350	340	700	520.0	17.867990460998797	2187275.6114285714	1435391	2962802	0.9709820251485942	0.029017974851405694
Chr01	35	350	350	710	530.0	18.165190317987587	2231736.057142857	1500098	3050548	0.9709820251485942	0.029017974851405698
Chr01	36	360	360	730	545.0	18.586426435174396	2301762.261111111	1598504	3221626	0.967672345801047	0.03232765419895294
Chr01	37	350	370	730	550.0	18.716285992387668	2321205.977142857	1627770	3221626	0.9686562716597208	0.03134372834027921
Chr01	38	340	380	730	555.0	18.851430612672214	2341184.911764706	1670105	3221626	0.9677316779033704	0.03226832209662962
Chr01	39	330	390	730	560.0	18.987251069673842	2360687.493939394	1719319	3221626	0.9673587805752053	0.03264121942479465
Chr01	40	320	400	730	565.0	19.124206626675406	2380127.475	1783871	3221626	0.9663355448565598	0.03366445514344024
Chr01	41	310	410	730	570.0	19.258161208816368	2399045.141935484	1795104	3221626	0.9652460802888109	0.034753919711189116
Chr01	42	300	420	730	575.0	19.399998164684085	2419090.84	1800686	3221626	0.9640837418369317	0.03591625816306835
Chr01	43	290	430	730	580.0	19.53753395176145	2438963.3068965515	1857227	3221626	0.9628409647378635	0.03715903526213645
Chr01	44	280	440	730	585.0	19.675277638002925	2459300.2	1878683	3221626	0.9615090996747045	0.03849090032529546
Chr01	45	270	450	730	590.0	19.81930087676332	2480788.2592592593	1881543	3221626	0.9600782111867754	0.03992178881322467
Chr01	46	260	460	730	595.0	19.96171826630025	2502907.7	1923214	3221626	0.9585368293793148	0.04146317062068508
Chr01	47	250	470	730	600.0	20.096874348384794	2525407.988	1944888	3221626	0.956871641804187	0.043128358195812996
Chr01	48	240	480	730	605.0	20.22750020109271	2548441.55	2010637	3221626	0.9550671079884626	0.04493289201153739
Chr01	49	230	490	730	610.0	20.35336639383862	2571243.9304347825	2046262	3221626	0.9531049729661247	0.04689502703387527
Chr01	50	220	500	730	615.0	20.485892932047292	2594572.0	2063918	3221626	0.950963647530788	0.049036352469212036
Chr01	51	210	510	730	620.0	20.62697303998758	2618730.7666666666	2110253	3221626	0.9502123069022771	0.04978769309772297
Chr01	52	200	520	730	625.0	20.758468163146485	2641344.105	2192166	3221626	0.9477104127767634	0.0522895872232367
Chr01	53	190	530	730	630.0	20.8750623505438	2661801.0736842104	2271989	3221626	0.9449437679501371	0.055056232049862985
Chr01	54	190	540	740	640.0	21.124770255470143	2711538.5789473685	2299221	3247506	0.9456996271446081	0.0543003728553919
Chr01	55	180	550	740	645.0	21.250450813085152	2734167.8666666667	2309132	3247506	0.9426660867616252	0.05733391323837469
Chr01	56	170	560	740	650.0	21.387797321135196	2758855.088235294	2335237	3247506	0.939273547516751	0.060726452483248955
Chr01	57	160	570	740	655.0	21.525682650904752	2781460.775	2454501	3247506	0.9354542737756661	0.0645457262243338
Chr01	58	200	580	790	685.0	22.192378803452595	2931616.99	2503431	3402353	0.9492658100351639	0.05073418996483623
Chr01	59	190	590	790	690.0	22.32410115099464	2953526.3684210526	2524909	3402353	0.9465814613597757	0.05341853864022439
Chr01	60	180	600	790	695.0	22.461506271731018	2977065.183333333	2547868	3402353	0.9435971854580871	0.056402814541912906
Chr01	61	170	610	790	700.0	22.59882165051898	3002052.9176470586	2567529	3402353	0.9402597408106367	0.059740259189363376
Chr01	62	190	620	820	720.0	23.349671571213428	3123866.052631579	2611001	3737820	0.9456996271446081	0.05430037285539192
Chr01	63	210	630	850	740.0	24.040099630268372	3255667.966666667	2650024	4012866	0.9477060424098769	0.052293957590123154
Chr01	64	200	640	850	745.0	24.18904341488621	3285708.265	2660086	4012866	0.9450782053450466	0.054921794654953456
Chr01	65	190	650	850	750.0	24.349787714278825	3317985.168421053	2682180	4012866	0.9456996271446081	0.05430037285539191
Chr01	66	200	660	870	765.0	24.838758551232146	3423295.03	2788793	4125328	0.9461861476516547	0.053813852348345376
Chr01	67	200	670	880	775.0	25.152025077055374	3491903.27	2810408	4175876	0.9461861476516547	0.05381385234834537
Chr01	68	190	680	880	780.0	25.31989714909506	3526121.452631579	2881540	4175876	0.9470380501596365	0.052961949840363544
Chr01	69	190	690	890	790.0	25.59180438550978	3597550.3421052634	2962854	4420954	0.9469848874705447	0.053015112529455316
Chr01	70	190	700	900	800.0	25.870780813634195	3674731.863157895	3066172	4589029	0.9452305015056325	0.0547694984943676
Chr01	71	180	710	900	805.0	26.008921636032067	3707930.611111111	3198641	4589029	0.9421877515892787	0.05781224841072135
Chr01	72	190	720	920	820.0	26.577415170489687	3842842.2157894736	3222138	4818952	0.9468909007257812	0.05310909927421876
Chr01	73	200	730	940	835.0	27.16832925460283	3980409.34	3247517	5001324	0.9445896425248214	0.05541035747517864
Chr01	74	190	740	940	840.0	27.360371163435477	4018812.194736842	3273823	5001324	0.9416733079208646	0.05832669207913543
Chr01	75	180	750	940	845.0	27.56996425578273	4058925.5555555555	3319881	5001324	0.9402847879905423	0.05971521200945778
Chr01	76	170	760	940	850.0	27.798320598874966	4102123.2	3326125	5001324	0.9367721284605742	0.06322787153942587
Chr01	77	160	770	940	855.0	28.044581840540474	4149219.56875	3370883	5001324	0.93282038648936	0.06717961351063999
Chr01	78	150	780	940	860.0	28.29796222819623	4199919.433333334	3451996	5001324	0.9305639678108728	0.0694360321891271
Chr01	79	140	790	940	865.0	28.470670110483503	4248871.564285714	3553798	5001324	0.9256042512259351	0.07439574877406475
Chr01	80	130	800	940	870.0	28.589143812112347	4293716.307692308	3723948	5001324	0.9198815013202379	0.08011849867976206
Chr01	81	130	810	950	880.0	28.89849506982953	4399556.215384616	3737821	5336107	0.919531850207714	0.08046814979228605
Chr01	82	120	820	950	885.0	29.028011620425467	4451083.016666667	3797745	5336107	0.9128261710583567	0.0871738289416432
Chr01	83	110	830	950	890.0	29.18003261879767	4504472.536363636	4006304	5336107	0.9049012775182074	0.0950987224817926
Chr01	84	160	840	1010	925.0	30.337794582809217	4906750.2125	4059373	5645136	0.9346196282937675	0.06538037170623241
Chr01	85	160	850	1020	935.0	30.647709295946548	5011142.5375	4068387	5757653	0.9348074127184963	0.06519258728150373
Chr01	86	190	860	1060	960.0	31.30500909964798	5249587.752631579	4174810	6093423	0.9463900109818741	0.053609989018125824
Chr01	87	240	870	1120	995.0	32.07369269458182	5586636.904166667	4193736	6699276	0.9579858634511735	0.04201413654882656
Chr01	88	490	880	1380	1130.0	34.04514816948981	6943982.063265306	4420966	9632956	0.9794689417767473	0.020531058223252713
Chr01	89	610	890	1510	1200.0	34.90094464485265	7761155.329508197	4589035	11578292	0.9822938019161416	0.017706198083858343
Chr01	90	660	900	1570	1235.0	35.303097994708	8221621.209090909	4722709	13122687	0.9847537462284915	0.015246253771508449
Chr01	91	740	910	1660	1285.0	35.85876713623949	8938960.095945947	4819080	14566540	0.985342619521668	0.014657380478331991
Chr01	92	740	920	1670	1295.0	35.983927511810194	9071308.408108108	4925155	14662950	0.9859747895206589	0.014025210479341172
Chr01	93	930	930	1870	1400.0	37.00273611980345	11015615.039784946	5001405	22285420	0.9886336783999197	0.011366321600080309
Chr01	94	1130	940	2080	1510.0	37.94169407084315	14357705.056637168	5336119	31554650	0.9908389895190952	0.009161010480904756
Chr01	95	1120	950	2080	1515.0	37.999133932704524	14438135.990178572	5385557	31554650	0.9907569751011821	0.009243024898817958
Chr01	96	1110	960	2080	1520.0	38.05620258387873	14519363.38018018	5476319	31554650	0.9906734789413011	0.009326521058698882
Chr01	97	1100	970	2080	1525.0	38.1125149239132	14601549.748181818	5509577	31554650	0.9905884605177944	0.009411539482205708
Chr01	98	1090	980	2080	1530.0	38.16729066638276	14684738.933944954	5559095	31554650	0.990501877817866	0.009498122182134004
Chr01	99	1110	990	2110	1550.0	38.33033705195408	15240745.827927928	5571410	32443207	0.9904928104679497	0.009507189532050283
Chr01	100	1130	1000	2140	1570.0	38.48920627014279	15794045.4460177	5645163	33457933	0.9909572977119375	0.009042702288062403
Chr01	101	1200	1010	2220	1615.0	38.828778705279014	17162585.165	5757683	35998079	0.9912366570240573	0.008763342975942575
Chr01	102	1190	1020	2220	1620.0	38.879952040620225	17258214.09327731	5800130	35998079	0.9911628915107918	0.008837108489208085
Chr01	103	1180	1030	2220	1625.0	38.930473546211694	17354932.040677965	5926266	35998079	0.9910878736119021	0.008912126388097798
Chr01	104	1170	1040	2220	1630.0	38.979429461640684	17452348.1	6036731	35998079	0.9910115711599492	0.00898842884005069
Chr01	105	1180	1050	2240	1645.0	39.09838360408135	17864397.60677966	6093870	36170466	0.991314245892604	0.008685754107396023
Chr01	106	1170	1060	2240	1650.0	39.147386773930776	17964785.34188034	6216932	36170466	0.9912398815594927	0.008760118440507291
Chr01	107	1160	1070	2240	1655.0	39.19613431327073	18065511.139655173	6336252	36170466	0.9911642328682966	0.008835767131703382
Chr01	108	1150	1080	2240	1660.0	39.243671632055715	18166813.935652174	6463766	36170466	0.9910872662556511	0.008912733744348882
Chr01	109	1140	1090	2240	1665.0	39.28991167520091	18268941.12105263	6546612	36170466	0.99100894697846	0.008991053021539998
Chr01	110	1140	1100	2250	1675.0	39.37039358972862	18528901.37719298	6604410	36268441	0.99100894697846	0.008991053021539998
Chr01	111	1160	1110	2280	1695.0	39.51600711568307	19091514.651724137	6699285	36417259	0.9911565960773444	0.00884340392265559
Chr01	112	1150	1120	2280	1700.0	39.55961845232502	19198833.695652176	6808142	36417259	0.9910794957815933	0.00892050421840673
Chr01	113	1140	1130	2280	1705.0	39.60080217725942	19306354.51491228	6984988	36417259	0.9910010392801121	0.008998960719887879
Chr01	114	1130	1140	2280	1710.0	39.6416654530548	19415146.374336284	7074526	36417259	0.9909211904715949	0.009078809528405073
Chr01	115	1120	1150	2280	1715.0	39.68242581461649	19525316.595535714	7142823	36417259	0.9908399119619404	0.00916008803805955
Chr01	116	1110	1160	2280	1720.0	39.723094324089864	19636852.40990991	7159813	36417259	0.9907571650058604	0.009242834994139583
Chr01	117	1100	1170	2280	1725.0	39.763356204414286	19749414.88909091	7311424	36417259	0.990672909445294	0.009327090554706033
Chr01	118	1090	1180	2280	1730.0	39.80324710721332	19862905.28348624	7396049	36417259	0.9905871036444227	0.009412896355577294
Chr01	119	1080	1190	2280	1735.0	39.84267634806029	19976842.653703704	7604865	36417259	0.9904997044210654	0.009500295578934557
Chr01	120	1070	1200	2280	1740.0	39.88248210042544	20092323.977570094	7656727	36417259	0.9904106669742151	0.009589333025784932
Chr01	121	1060	1210	2280	1745.0	39.92273113194187	20209369.485849056	7693896	36417259	0.9903290941980033	0.009670905801996713
Chr01	122	1050	1220	2280	1750.0	39.96366832877018	20328469.60952381	7762038	36417259	0.990236814562488	0.00976318543751195
Chr01	123	1090	1230	2330	1780.0	40.164756239641406	21198077.82385321	7766804	37391506	0.990595755203573	0.009404244796426953
Chr01	124	1080	1240	2330	1785.0	40.206440935199765	21322134.48888889	7808016	37391506	0.9905085173112128	0.009491482688787129
Chr01	125	1070	1250	2330	1790.0	40.24879976131643	21448193.796261683	7871663	37391506	0.9904196457504564	0.009580354249543562
Chr01	126	1060	1260	2330	1795.0	40.29176525409485	21575992.20471698	7905956	37391506	0.9903290941980033	0.009670905801996714
Chr01	127	1050	1270	2330	1800.0	40.33545729407053	21705864.49714286	8371502	37391506	0.990236814562488	0.009763185437511951
Chr01	128	1040	1280	2330	1805.0	40.37934709189459	21833855.50576923	8427495	37391506	0.9901427568993135	0.00985724310068644
Chr01	129	1030	1290	2330	1810.0	40.42405210882882	21963968.447572816	8462659	37391506	0.9900468693205131	0.009953130679486891
Chr01	130	1020	1300	2330	1815.0	40.469509216166884	22095540.48627451	8740973	37391506	0.9899490978993001	0.010050902100699926
Chr01	131	1010	1310	2330	1820.0	40.51415436993996	22224562.343564358	9336468	37391506	0.989849386568936	0.010150613431064012
Chr01	132	1000	1320	2330	1825.0	40.55829596266958	22353429.724	9340959	37391506	0.9897476770155185	0.010252322984481487
Chr01	133	990	1330	2330	1830.0	40.60306609519322	22484601.531313132	9429175	37391506	0.9896439085642585	0.010356091435741422
Chr01	134	980	1340	2330	1835.0	40.64814885076293	22617789.280612245	9439085	37391506	0.9895380180587806	0.010461981941219351
Chr01	135	970	1350	2330	1840.0	40.693987471756614	22753547.73814433	9452579	37391506	0.9894299397329416	0.010570060267058394
Chr01	136	960	1360	2330	1845.0	40.740525816487484	22891888.4875	9494070	37391506	0.9893196050746216	0.010680394925378419
Chr01	137	950	1370	2330	1850.0	40.786433708460976	23031763.21894737	9633634	37391506	0.989417913145029	0.010582086854971019
Chr01	138	940	1380	2330	1855.0	40.83290959608702	23174290.988297872	9636194	37391506	0.989305097720136	0.0106949022798641
Chr01	139	930	1390	2330	1860.0	40.88021989536155	23319762.923655912	9664483	37391506	0.989189850928327	0.010810149071672978
Chr01	140	920	1400	2330	1865.0	40.92695706311631	23467361.085869566	9850099	37391506	0.9890720933131673	0.010927906686832814
Chr01	141	910	1410	2330	1870.0	40.9698530322319	23615556.337362636	10142121	37391506	0.9889517419179378	0.011048258082062251
Chr01	142	900	1420	2330	1875.0	41.009413685516094	23764996.90777778	10190176	37391506	0.9888287100907434	0.011171289909256707
Chr01	143	890	1430	2330	1880.0	41.04554475019518	23914578.75505618	10634232	37391506	0.9887029072764499	0.01129709272355014
Chr01	144	880	1440	2330	1885.0	41.08010237708655	24065453.407954544	10639850	37391506	0.9885742387944049	0.011425761205595129
Chr01	145	870	1450	2330	1890.0	41.11490469407041	24219109.33218391	10889711	37391506	0.988442605600792	0.011557394399207978
Chr01	146	870	1460	2340	1900.0	41.178575785968796	24521849.317241378	11195169	37522983	0.9883946025285953	0.0116053974714046
Chr01	147	860	1470	2340	1905.0	41.21180153008908	24676368.225581396	11290455	37522983	0.9882593414858051	0.011740658514194863
Chr01	148	850	1480	2340	1910.0	41.2456183434571	24833239.644705884	11441964	37522983	0.9881208903240811	0.011879109675918858
Chr01	149	840	1490	2340	1915.0	41.280137719719214	24992444.61904762	11555635	37522983	0.9879791348386883	0.012020865161311685
Chr01	150	1070	1500	2580	2040.0	42.08193156792731	28223220.81495327	11578294	41249720	0.9905678979352255	0.009432102064774522
Chr01	151	1060	1510	2580	2045.0	42.11719080577106	28380123.152830187	11653212	41249720	0.9904787476321557	0.009521252367844225
Chr01	152	1050	1520	2580	2050.0	42.15321288632482	28538566.963809524	11876796	41249720	0.9903878959874244	0.009612104012575562
Chr01	153	1040	1530	2580	2055.0	42.19008129880152	28697484.68653846	12044151	41249720	0.9902952938293071	0.009704706170692861
Chr01	154	1030	1540	2580	2060.0	42.226454748180274	28854353.951456312	12889124	41249720	0.9902008900727829	0.00979910992721711
Chr01	155	1020	1550	2580	2065.0	42.26149827446623	29010401.551960785	12958578	41249720	0.9901046316255606	0.009895368374439282
Chr01	156	1020	1560	2590	2075.0	42.37686614908926	29314713.02745098	13122715	44756063	0.9889576011866116	0.011042398813388508
Chr01	157	1010	1570	2590	2080.0	42.41229138284215	29474746.82178218	13185832	44756063	0.9888480535793359	0.011151946420664187
Chr01	158	1000	1580	2590	2085.0	42.44757565612629	29636756.944	13355914	44756063	0.988736310629229	0.011263689370771041
Chr01	159	990	1590	2590	2090.0	42.48280348844876	29800998.805050503	13409968	44756063	0.9886223056760836	0.011377694323916497
Chr01	160	980	1600	2590	2095.0	42.51788669059537	29967644.506122448	13548271	44756063	0.9885059693333033	0.01149403066669683
Chr01	161	970	1610	2590	2100.0	42.55200125440074	30136167.532989692	13667857	44756063	0.988387229347077	0.011612770652923033
Chr01	162	960	1620	2590	2105.0	42.584624544195336	30306463.75	13840484	44756063	0.9882660104467333	0.011733989553266698
Chr01	163	950	1630	2590	2110.0	42.61447733750632	30477348.36631579	14229358	44756063	0.988142234185623	0.011857765814377107
Chr01	164	940	1640	2590	2115.0	42.64240452716185	30648402.34574468	14470220	44756063	0.9880158187718237	0.011984181228176436
Chr01	165	930	1650	2590	2120.0	42.670472516362935	30821983.38172043	14661654	44756063	0.9891327153203431	0.010867284679657002
Chr01	166	1190	1660	2860	2260.0	45.09680503057878	34378545.43445378	14686800	46308684	0.9911936858978962	0.008806314102103748
Chr01	167	1180	1670	2860	2265.0	45.13929168098681	34544885.607627116	14788549	46308684	0.9911189928181499	0.008881007181850175
Chr01	168	1170	1680	2860	2270.0	45.18244756303396	34713678.754700854	14868345	46308684	0.9910430218414018	0.008956978158598252
Chr01	169	1160	1690	2860	2275.0	45.22625832343458	34884696.012068965	14981707	46308684	0.9909657398900765	0.009034260109923517
Chr01	170	1150	1700	2860	2280.0	45.27053118804815	35056665.564347826	15554660	46308684	0.9908871127350728	0.009112887264927205
Chr01	171	1140	1710	2860	2285.0	45.31492954812262	35227731.809649125	15982788	46308684	0.990807104945214	0.009192895054786092
Chr01	172	1130	1720	2860	2290.0	45.35856404986252	35392510.77345133	16859559	46308684	0.9907256798340113	0.009274320165988798
Chr01	173	1120	1730	2860	2295.0	45.402334267770804	35553927.150892854	17653264	46308684	0.9906427994035735	0.009357200596426592
Chr01	174	1110	1740	2860	2300.0	45.44667613100751	35714981.11891892	17701119	46308684	0.9905584242854812	0.009441575714518806
Chr01	175	1100	1750	2860	2305.0	45.49179489948403	35878470.69	17762203	46308684	0.9904725136784337	0.009527486321566291
Chr01	176	1090	1760	2860	2310.0	45.537695169212846	36044187.818348624	17891600	46308684	0.9903850252824598	0.00961497471754027
Chr01	177	1080	1770	2860	2315.0	45.58432352571291	36211024.64722222	18092999	46308684	0.9902959152294705	0.009704084770529522
Chr01	178	1080	1780	2870	2325.0	45.70932156969703	36471140.358333334	18275605	46338376	0.9898746498398765	0.01012535016012348
Chr01	179	1070	1790	2870	2330.0	45.757645954355766	36638973.92803738	18697406	46338376	0.9899670226166761	0.01003297738332389
Chr01	180	1060	1800	2870	2335.0	45.806716922577436	36808042.34811321	18875750	46338376	0.9898722825091849	0.010127717490815145
Chr01	181	1050	1810	2870	2340.0	45.85642616220118	36977266.6952381	19231695	46338376	0.9897757361079379	0.010224263892062187
Chr01	182	1040	1820	2870	2345.0	45.90643627258617	37143900.6875	20393086	46338376	0.9896773312581586	0.010322668741841422
Chr01	183	1030	1830	2870	2350.0	45.9563338299349	37305048.27669903	20673017	46338376	0.9895770137776742	0.010422986222325787
Chr01	184	1020	1840	2870	2355.0	46.00690896960795	37467135.634313725	20908822	46338376	0.9894747273574356	0.01052527264256451
Chr01	185	1010	1850	2870	2360.0	46.05828258715395	37630959.56633663	21097209	46338376	0.9893704134561218	0.010629586543878331
Chr01	186	1000	1860	2870	2365.0	46.109872029839565	37792344.709	22285465	46338376	0.9898100118336886	0.01018998816631143
Chr01	187	990	1870	2870	2370.0	46.16109513839457	37947215.18484849	22537249	46338376	0.9897069785863042	0.010293021413695773
Chr01	188	980	1880	2870	2375.0	46.211774018199144	38092995.40204082	25262410	46338376	0.9896018404717619	0.01039815952823812
Chr01	189	970	1890	2870	2380.0	46.260724142748295	38219337.426804125	26230880	46338376	0.9894945323238956	0.010505467676104354
Chr01	190	960	1900	2870	2385.0	46.31011201016669	38342992.829166666	26579570	46338376	0.9893849862584514	0.010615013741548612
Chr01	191	950	1910	2870	2390.0	46.36019317785376	38466024.71157895	27317798	46338376	0.9892731315298787	0.010726868470121307
Chr01	192	940	1920	2870	2395.0	46.41004055590676	38579543.160638295	28391131	46338376	0.9891588943789722	0.010841105621027818
Chr01	193	930	1930	2870	2400.0	46.46012637363875	38687811.12150538	28592167	46338376	0.9890421978706726	0.010957802129327364
Chr01	194	920	1940	2870	2405.0	46.511047721763006	38796151.51521739	28849008	46338376	0.9889229617212785	0.011077038278721568
Chr01	195	910	1950	2870	2410.0	46.56292869647248	38905447.852747254	28851534	46338376	0.9888011021142518	0.011198897885748205
Chr01	196	900	1960	2870	2415.0	46.61592132434813	39016807.59888889	28956504	46338376	0.9886765315037318	0.011323468496268209
Chr01	197	890	1970	2870	2420.0	46.66975189891717	39127586.83483146	29541050	46338376	0.9885491584047862	0.011450841595213855
Chr01	198	880	1980	2870	2425.0	46.724261874807574	39236205.04318182	29631121	46338376	0.9884188871693457	0.01158111283065429
Chr01	199	870	1990	2870	2430.0	46.77983277954855	39345712.13333333	29878873	46338376	0.9882856177466685	0.011714382253331554
Chr01	200	860	2000	2870	2435.0	46.836429825149196	39455564.6127907	29978745	46338376	0.988149245427072	0.011850754572927964
Chr01	201	850	2010	2870	2440.0	46.89393194817955	39564587.448235296	30551805	46338376	0.9880096605675558	0.011990339432444194
Chr01	202	840	2020	2870	2445.0	46.95208555766123	39670598.373809524	30757889	46338376	0.9878667482978009	0.01213325170219919
Chr01	203	830	2030	2870	2450.0	47.01115787646236	39775571.24819277	31043845	46338376	0.9877203882048913	0.012279611795108709
Chr01	204	820	2040	2870	2455.0	47.07148011947117	39881702.45487805	31164160	46338376	0.9875704539949388	0.012429546005061196
Chr01	205	810	2050	2870	2460.0	47.13308773922483	39988987.46666667	31282700	46338376	0.9874168131296105	0.012583186870389517
Chr01	206	800	2060	2870	2465.0	47.19584794279548	40096223.50875	31494879	46338376	0.9872593264353628	0.012740673564637199
Chr01	207	860	2070	2940	2505.0	47.82649485687729	40712403.63372093	31555126	46594558	0.988149245427072	0.011850754572927969
Chr01	208	870	2080	2960	2520.0	48.044349382891816	40949376.43448276	32273163	46608745	0.9880938264156367	0.011906173584363397
Chr01	209	860	2090	2960	2525.0	48.11168323889543	41049514.13255814	32434206	46608745	0.9883432694860553	0.011656730513944655
Chr01	210	870	2100	2980	2540.0	48.32744459547988	41277556.625287354	32443242	46700837	0.9882472594804621	0.01175274051953793
Chr01	211	860	2110	2980	2545.0	48.39782724575277	41380014.63255814	32470071	46700837	0.9881104406152754	0.011889559384724635
Chr01	212	850	2120	2980	2550.0	48.469381288605845	41482108.24823529	33454224	46700837	0.9879703986908381	0.012029601309161909
Chr01	213	880	2130	3020	2575.0	48.8230101253089	41813692.9	33554860	46864145	0.9880017464791675	0.011998253520832534
Chr01	214	870	2140	3020	2580.0	48.8952165865937	41904669.411494255	34166407	46864145	0.9878636768183984	0.012136323181601606
Chr01	215	860	2150	3020	2585.0	48.967576913204105	41991177.65116279	34590829	46864145	0.9877223924973088	0.012277607502691265
Chr01	216	850	2160	3020	2590.0	49.04083489212011	42076596.13294118	34878721	46864145	0.987577779923661	0.012422220076338983
Chr01	217	840	2170	3020	2595.0	49.11508081729998	42161308.95	35037454	46864145	0.9878270184606932	0.012172981539306868
Chr01	218	830	2180	3020	2600.0	49.18934913811013	42242329.30963855	35535543	46864145	0.9876801791176376	0.01231982088236244
Chr01	219	820	2190	3020	2605.0	49.264916460851566	42323751.336585365	35569970	46864145	0.9875297539542388	0.012470246045761248
Chr01	220	810	2200	3020	2610.0	49.34208326628304	42406408.085185185	35648734	46864145	0.9873756099981725	0.012624390001827518
Chr01	221	870	2210	3090	2650.0	49.882434412064036	42854600.87126437	35998139	47225379	0.9884913576522627	0.01150864234773726
Chr01	222	860	2220	3090	2655.0	49.96061496861207	42934031.28953488	36053343	47225379	0.9883573804421609	0.011642619557838975
Chr01	223	860	2230	3100	2665.0	50.10356102132117	43063200.930232555	36170519	47236395	0.9883573804421609	0.011642619557838976
Chr01	224	880	2240	3130	2685.0	50.36662978793841	43284181.65340909	36268451	47261888	0.9886222864616795	0.011377713538320457
Chr01	225	870	2250	3130	2690.0	50.44835097701511	43364819.01264368	36269095	47261888	0.9884913576522627	0.011508642347737264
Chr01	226	860	2260	3130	2695.0	50.53193047071952	43447230.03488372	36311089	47261888	0.9883709183718794	0.01162908162812056
Chr01	227	860	2270	3140	2705.0	50.67428024712152	43573709.16627907	36481429	47310206	0.9879833214726547	0.012016678527345366
Chr01	228	850	2280	3140	2710.0	50.760426925527256	43657022.652941175	36502597	47310206	0.9878419487840977	0.012158051215902374
