CHROM	n	nSNP	p0	p1	Md_p	GENPOS	POS	pi	pf	pr1	pr2
Chr01	116	980	1160	2150	1655.0	40.29498497797795	21542412.421428572	7954353	37469497	0.9896147100572869	0.01038528994271319
Chr01	117	970	1170	2150	1660.0	40.34182891920308	21679411.803092785	8429148	37469497	0.9895073130568451	0.010492686943154897
Chr01	118	960	1180	2150	1665.0	40.38936520425066	21817065.365625	8555758	37469497	0.9893976716049835	0.010602328395016495
Chr01	119	950	1190	2150	1670.0	40.43668310085204	21953565.562105265	9291815	37469497	0.9892857145997563	0.010714285400243702
Chr01	120	940	1200	2150	1675.0	40.482901037066966	22087879.890425533	9340914	37469497	0.9891713679039159	0.010828632096084083
Chr01	121	930	1210	2150	1680.0	40.52990376155378	22224832.187096775	9413885	37469497	0.9890545541811966	0.010945445818803436
Chr01	122	920	1220	2150	1685.0	40.57715831916218	22363910.317391306	9439061	37469497	0.9889351927218858	0.01106480727811427
Chr01	123	910	1230	2150	1690.0	40.625282124762506	22505873.07142857	9451639	37469497	0.988813199256857	0.011186800743143092
Chr01	124	900	1240	2150	1695.0	40.67425694438286	22650777.777777776	9494029	37469497	0.988688485759163	0.011311514240836996
Chr01	125	890	1250	2150	1700.0	40.722891507493905	22797685.09438202	9632731	37469497	0.9885609602322089	0.011439039767791188
Chr01	126	900	1260	2170	1715.0	40.84124027548358	23272592.307777777	9634426	37663472	0.9885398421322585	0.01146015786774149
Chr01	127	890	1270	2170	1720.0	40.89086015657558	23425772.22022472	9664482	37663472	0.9884106408034227	0.011589359196577359
Chr01	128	880	1280	2170	1725.0	40.94101424966586	23582007.051136363	9848788	37663472	0.9882918432717949	0.011708156728205145
Chr01	129	870	1290	2170	1730.0	40.98831565542896	23739437.05632184	10075811	37663472	0.9881569566735436	0.011843043326456356
Chr01	130	860	1300	2170	1735.0	41.03090344516569	23897736.086046513	10189442	37663472	0.988018925865543	0.011981074134457013
Chr01	131	850	1310	2170	1740.0	41.071422414626774	24057872.45882353	10575387	37663472	0.9878776396139575	0.01212236038604259
Chr01	132	1060	1320	2390	1855.0	41.88072999332725	27279535.328301888	10634232	42971854	0.9894119090817804	0.01058809091821958
Chr01	133	1050	1330	2390	1860.0	41.91764672103747	27438029.861904763	10639850	42971854	0.989310877679889	0.010689122320110987
Chr01	134	1040	1340	2390	1865.0	41.95357098957699	27596835.548076924	11190496	42971854	0.9892078996228552	0.010792100377144813
Chr01	135	1030	1350	2390	1870.0	41.988914525856515	27756092.470873788	11290053	42971854	0.9897108947553733	0.010289105244626763
Chr01	136	1020	1360	2390	1875.0	42.02475331621966	27917458.011764705	11441557	42971854	0.9896098229946205	0.01039017700537948
Chr01	137	1010	1370	2390	1880.0	42.06117764084303	28080549.095049504	11458632	42971854	0.9895067458417893	0.010493254158210627
Chr01	138	1010	1380	2400	1890.0	42.19011870019402	28408741.0980198	11576444	45001728	0.9898374336724772	0.010162566327522791
Chr01	139	1000	1390	2400	1895.0	42.22856923584516	28577041.234	11579776	45001728	0.9897356043505582	0.010264395649441857
Chr01	140	990	1400	2400	1900.0	42.26793366892321	28746588.604040403	12011577	45001728	0.9896317137063331	0.010368286293666977
Chr01	141	980	1410	2400	1905.0	42.30823813110052	28917154.525510203	12629870	45001728	0.9895256985090563	0.010474301490943735
Chr01	142	970	1420	2400	1910.0	42.34741204320768	29084189.003092784	12957921	45001728	0.9894174929151416	0.010582507084858441
Chr01	143	960	1430	2400	1915.0	42.385663095273244	29252033.866666667	13061715	45001728	0.9893070283317923	0.010692971668207695
Chr01	144	1210	1440	2660	2050.0	44.76118680569114	32966710.62231405	13124431	46308621	0.9911888518392856	0.008811148160714362
Chr01	145	1200	1450	2660	2055.0	44.810837261734605	33131786.448333334	13185868	46308621	0.9911153030232529	0.008884696976747037
Chr01	146	1300	1460	2770	2115.0	45.65981073455442	34415335.74846154	13355913	46700344	0.991797143162468	0.008202856837531946
Chr01	147	1290	1470	2770	2120.0	45.71178146900444	34578466.90775194	13409878	46700344	0.9917334069011041	0.008266593098895832
Chr01	148	1280	1480	2770	2125.0	45.7639749236604	34743487.0578125	13548202	46700344	0.9916686724210815	0.008331327578918508
Chr01	149	1270	1490	2770	2130.0	45.81570240405035	34909900.733070865	13759746	46700344	0.991602916086599	0.008397083913400896
Chr01	150	1260	1500	2770	2135.0	45.86517046112807	35076384.27460317	14229235	46700344	0.9915361135097224	0.008463886490277593
Chr01	151	1250	1510	2770	2140.0	45.91226972168896	35242000.8368	14470220	46700344	0.9914682395202253	0.008531760479774607
Chr01	152	1240	1520	2770	2145.0	45.95952920079333	35408544.143548384	14662077	46700344	0.9918908679820041	0.008109132017995888
Chr01	153	1230	1530	2770	2150.0	46.00733454704819	35576701.94634146	14788444	46700344	0.9918248327049846	0.008175167295015398
Chr01	154	1220	1540	2770	2155.0	46.0558379595148	35747043.070491806	14868345	46700344	0.9917577131048613	0.008242286895138678
Chr01	155	1210	1550	2770	2160.0	46.105056460365645	35919533.7	14981707	46700344	0.9916894822530803	0.008310517746919627
Chr01	156	1200	1560	2770	2165.0	46.15480794009474	36092961.501666665	15554660	46700344	0.9916201123219708	0.008379887678029139
Chr01	157	1190	1570	2770	2170.0	46.20477171993118	36265548.45882353	15982788	46700344	0.9915495745469032	0.008450425453096724
Chr01	158	1180	1580	2770	2175.0	46.25409921659591	36432148.52288136	16826843	46700344	0.9914778391865204	0.00852216081347955
Chr01	159	1170	1590	2770	2180.0	46.303790492573754	36597274.72564103	17425542	46700344	0.9914048754809256	0.00859512451907441
Chr01	160	1160	1600	2770	2185.0	46.35402227743214	36760872.42155173	17684324	46700344	0.9913306516077038	0.008669348392296121
Chr01	161	1150	1610	2770	2190.0	46.405074305847855	36926432.219130434	17764982	46700344	0.9912551346356455	0.00874486536435445
Chr01	162	1140	1620	2770	2195.0	46.456958117545774	37093839.32631579	18029354	46700344	0.991178290476029	0.008821709523970923
Chr01	163	1130	1630	2770	2200.0	46.509629913269016	37262154.415929206	18209729	46700344	0.991100083831313	0.008899916168686977
Chr01	164	1130	1640	2780	2210.0	46.634584308767515	37513882.907079645	18490852	46703615	0.9909818805216204	0.009018119478379646
Chr01	165	1120	1650	2780	2215.0	46.688996920267094	37683320.11696429	18761135	46703615	0.9909012175566975	0.009098782443302542
Chr01	166	1110	1660	2780	2220.0	46.744042535017996	37852040.52882883	19131935	46703615	0.9908190985815775	0.0091809014184226
Chr01	167	1100	1670	2780	2225.0	46.79941579897083	38017798.808181815	20393121	46703615	0.9907354838145609	0.009264516185439203
Chr01	168	1090	1680	2780	2230.0	46.85472475872101	38177836.48440367	20673035	46703615	0.9906503320113859	0.009349667988614195
Chr01	169	1080	1690	2780	2235.0	46.91077858657868	38338782.02314815	20908879	46703615	0.9905636003973913	0.009436399602608763
Chr01	170	1070	1700	2780	2240.0	46.967694201662646	38501389.7317757	21097228	46703615	0.9904752445958688	0.009524755404131316
Chr01	171	1060	1710	2780	2245.0	47.02478171568356	38660730.4754717	22397648	46703615	0.9903852185523514	0.009614781447648626
Chr01	172	1050	1720	2780	2250.0	47.08174822499377	38814722.464761905	22624469	46703615	0.9902934744545685	0.009706525545431532
Chr01	173	1040	1730	2780	2255.0	47.13767963412262	38955169.07692308	25625935	46703615	0.9901999626477724	0.009800037352227597
Chr01	174	1030	1740	2780	2260.0	47.19281188991693	39082942.769902915	26154392	46703615	0.9901046315451242	0.009895368454875726
Chr01	175	1020	1750	2780	2265.0	47.248534283776486	39208732.34901961	26358591	46703615	0.9900074275327974	0.0099925724672026
Chr01	176	1040	1760	2810	2285.0	47.51888584990864	39548519.728846155	26580777	46827089	0.9900715104961988	0.009928489503801135
Chr01	177	1040	1770	2820	2295.0	47.64708716995053	39742807.649038464	27317798	46877585	0.9898146061930517	0.010185393806948214
Chr01	178	1030	1780	2820	2300.0	47.7053772588934	39861626.66990291	28277094	46877585	0.9897155264867586	0.010284473513241486
Chr01	179	1020	1790	2820	2305.0	47.76383254107821	39973723.17843137	28591937	46877585	0.9896145002243495	0.010385499775650538
Chr01	180	1010	1800	2820	2310.0	47.8232086553826	40085896.2960396	28841162	46877585	0.9895114694726069	0.0104885305273931
Chr01	181	1000	1810	2820	2315.0	47.88354367440153	40198268.718	28851222	46877585	0.9894063739763405	0.010593626023659566
Chr01	182	990	1820	2820	2320.0	47.945093367991795	40312873.845454544	28956433	46877585	0.9892991510408783	0.010700848959121708
Chr01	183	980	1830	2820	2325.0	48.00769496276601	40428021.47857143	29541044	46877585	0.9891897354073494	0.010810264592650559
Chr01	184	970	1840	2820	2330.0	48.070951311275294	40540058.932989694	29631180	46877585	0.9890780591202353	0.01092194087976472
Chr01	185	960	1850	2820	2335.0	48.13530448429477	40652581.73229167	29794275	46877585	0.988964051386626	0.011035948613373953
Chr01	186	950	1860	2820	2340.0	48.200831506468425	40765977.7768421	29978689	46877585	0.9888476384265693	0.011152361573430641
Chr01	187	940	1870	2820	2345.0	48.267422860989	40879133.10319149	30551727	46877585	0.9887287433138462	0.011271256686153783
Chr01	188	930	1880	2820	2350.0	48.334775821399056	40989462.98172043	30757799	46877585	0.9886072858064523	0.011392714193547683
Chr01	189	920	1890	2820	2355.0	48.4031827758805	41099124.04673913	31043831	46877585	0.9884831821659997	0.011516817834000272
Chr01	190	910	1900	2820	2360.0	48.47284942554777	41209400.14395604	31079195	46877585	0.9883563449651848	0.011643655034815254
Chr01	191	900	1910	2820	2365.0	48.543880244801045	41320803.822222225	31282700	46877585	0.9882266828823917	0.011773317117608297
Chr01	192	890	1920	2820	2370.0	48.61610021457317	41431847.20674157	31552555	46877585	0.9880941004824186	0.011905899517581362
Chr01	193	880	1930	2820	2375.0	48.68944892378741	41541981.29772727	32173631	46877585	0.9883381487035547	0.011661851296445236
Chr01	194	940	1940	2890	2415.0	49.243387257479895	42051541.73191489	32434132	47236334	0.989084109340854	0.01091589065914597
Chr01	195	960	1950	2920	2435.0	49.51220172518713	42314093.875	32469667	47261049	0.989311998498665	0.010688001501334988
Chr01	196	950	1960	2920	2440.0	49.58835985373533	42417587.28315789	32577182	47261049	0.9891992558667944	0.01080074413320561
Chr01	197	940	1970	2920	2445.0	49.665100571119034	42517375.05425532	33457918	47261049	0.989084109340854	0.01091589065914597
Chr01	198	930	1980	2920	2450.0	49.74198890301846	42611413.20322581	34166388	47261049	0.9889664812087512	0.011033518791248833
Chr01	199	920	1990	2920	2455.0	49.81922638909399	42701562.39456522	34561659	47261049	0.9888462903722453	0.011153709627754813
Chr01	200	910	2000	2920	2460.0	49.89729477401713	42790211.05054945	34806497	47261049	0.9887234521604857	0.011276547839514229
Chr01	201	910	2010	2930	2470.0	50.03741090243167	42925988.12307692	35037329	47261889	0.9887234521604857	0.011276547839514229
Chr01	202	900	2020	2930	2475.0	50.11667089989381	43010858.96	35568827	47261889	0.9885978781310926	0.011402121868907482
Chr01	203	890	2030	2930	2480.0	50.19670097650145	43094473.48988764	35591412	47261889	0.988469475857794	0.01153052414220599
Chr01	204	880	2040	2930	2485.0	50.277812511079105	43177910.99886364	35998139	47261889	0.9883381487035547	0.011661851296445239
Chr01	205	870	2050	2930	2490.0	50.35963928695387	43260145.32643678	36053057	47261889	0.9882037955780197	0.011796204421980322
Chr01	206	860	2060	2930	2495.0	50.4431280106902	43343673.95348837	36135827	47261889	0.9880663106779967	0.011933689322003402
Chr01	207	860	2070	2940	2505.0	50.58680344377516	43472977.884883724	36173139	47314418	0.9880663106779967	0.011933689322003402
Chr01	208	860	2080	2950	2515.0	50.73176463192265	43602311.994186044	36269132	47367898	0.9880663106779967	0.011933689322003402
Chr01	209	850	2090	2950	2520.0	50.819521574619095	43688152.105882354	36390387	47367898	0.9879398051374807	0.012060194862519339
Chr01	210	850	2100	2960	2530.0	50.965594588836524	43816997.55529412	36512402	47368854	0.9875471863703036	0.012452813629696415
Chr01	211	840	2110	2960	2535.0	51.05580291430697	43903222.51309524	36626082	47368854	0.9873987618931915	0.012601238106808408
Chr01	212	830	2120	2960	2540.0	51.14786139066265	43990803.477108434	36665530	47368854	0.9872467566084291	0.012753243391570874
Chr01	213	820	2130	2960	2545.0	51.239692431529	44075361.4195122	37356258	47368854	0.9870910393509008	0.012908960649099212
Chr01	214	810	2140	2960	2550.0	51.3317335442145	44157987.73950617	37522881	47368854	0.9873435037845749	0.012656496215425117
Chr01	215	800	2150	2960	2555.0	51.42494861173402	44240605.475	37568431	47368854	0.9871850995766221	0.012814900423377872
Chr01	216	800	2160	2970	2565.0	51.572705978732266	44362420.1775	37663586	47371653	0.9871850995766221	0.012814900423377873
Chr01	217	790	2170	2970	2570.0	51.668892977498544	44446434.684810124	37766624	47371653	0.9870226800528784	0.012977319947121573
Chr01	218	780	2180	2970	2575.0	51.76681856182227	44531347.026923075	37954344	47371653	0.986856090579873	0.013143909420126984
Chr01	219	770	2190	2970	2580.0	51.865680158885745	44615766.83506493	38135579	47371653	0.9866851684807817	0.013314831519218364
Chr01	220	760	2200	2970	2585.0	51.96623884470056	44700922.91842105	38148670	47371653	0.9865097425055613	0.013490257494438631
Chr01	221	750	2210	2970	2590.0	52.06910571738274	44787750.124	38248794	47371653	0.9863296322586397	0.013670367741360373
Chr01	222	740	2220	2970	2595.0	52.17421727301543	44876069.324324325	38259219	47371653	0.9861446475801368	0.01385535241986322
Chr01	223	730	2230	2970	2600.0	52.28186374347135	44966264.5	38338267	47371653	0.9859545878761606	0.014045412123839397
Chr01	224	720	2240	2970	2605.0	52.39172393262456	45057753.5375	38459348	47371653	0.9857592413932144	0.014240758606785702
Chr01	225	710	2250	2970	2610.0	52.50385483348452	45150550.6084507	38471792	47371653	0.9855583844312004	0.014441615568799603
Chr01	226	700	2260	2970	2615.0	52.617936265295285	45244120.74285714	38762341	47371653	0.9853517804888714	0.01464821951112864
Chr01	227	690	2270	2970	2620.0	52.73342764776584	45337605.06666667	38801831	47371653	0.9851391793348637	0.014860820665136313
