CHROM	n	nSNP	p0	p1	Md_p	GENPOS	POS	pi	pf	pr1	pr2
Chr01	45	320	450	780	615.0	19.3077865259014	2401476.740625	1800495	3221020	0.9674660644398527	0.03253393556014737
Chr01	46	310	460	780	620.0	19.436837105914485	2419864.4032258065	1857145	3221020	0.9664165826475899	0.03358341735241019
Chr01	47	300	470	780	625.0	19.563599619779932	2438351.803333333	1878551	3221020	0.9652971354025095	0.03470286459749053
Chr01	48	290	480	780	630.0	19.693973084900318	2457647.2344827587	1879044	3221020	0.9641004848991478	0.035899515100852264
Chr01	49	280	490	780	635.0	19.82559509221169	2477666.682142857	1923180	3221020	0.9628183593598316	0.03718164064016841
Chr01	50	270	500	780	640.0	19.947968553433277	2497726.040740741	1944865	3221020	0.9614412615583439	0.03855873844165615
Chr01	51	260	510	780	645.0	20.067707624654165	2518428.792307692	2010423	3221020	0.9599582331567418	0.04004176684325831
Chr01	52	250	520	780	650.0	20.17892372627943	2538692.692	2014973	3221020	0.9583565624830114	0.04164343751698864
Chr01	53	240	530	780	655.0	20.295442445892526	2559513.495833333	2062102	3221020	0.9566214192531368	0.04337858074686316
Chr01	54	230	540	780	660.0	20.419111210135174	2581077.952173913	2089747	3221020	0.9561846693655921	0.04381533063440794
Chr01	55	220	550	780	665.0	20.54407714002688	2602130.1	2173512	3221020	0.9541930634276644	0.04580693657233557
Chr01	56	210	560	780	670.0	20.654516242170306	2621291.9571428574	2270395	3221020	0.9520117807337437	0.047988219266256314
Chr01	57	240	570	820	695.0	21.219010993250276	2742397.4458333333	2283919	3319881	0.9570843822160998	0.042915617783900205
Chr01	58	250	580	840	710.0	21.520607383546775	2807898.788	2303896	3370883	0.9579525216822766	0.04204747831772334
Chr01	59	260	590	860	725.0	21.88188976753788	2875686.1346153845	2309132	3553734	0.9550999842487735	0.04490001575122634
Chr01	60	250	600	860	730.0	22.000542951190013	2898134.176	2335237	3553734	0.9533039836187246	0.0466960163812754
Chr01	61	240	610	860	735.0	22.12096565075456	2919911.8666666667	2388290	3553734	0.9536310439554553	0.046368956044544725
Chr01	62	230	620	860	740.0	22.245366870249303	2941517.3826086954	2474293	3553734	0.9516150023883011	0.04838499761169884
Chr01	63	270	630	910	770.0	23.27084284816204	3116842.037037037	2487193	4006304	0.9611774644226706	0.038822535577329426
Chr01	64	260	640	910	775.0	23.410587919710682	3140212.9961538464	2518386	4006304	0.9596842899773886	0.04031571002261131
Chr01	65	250	650	910	780.0	23.556123754680513	3164891.828	2525672	4006304	0.9580716615764842	0.04192833842351577
Chr01	66	240	660	910	785.0	23.702206246478635	3190678.1958333333	2548886	4006304	0.9563246474755044	0.043675352524495586
Chr01	67	230	670	910	790.0	23.84303115826651	3217156.291304348	2606567	4006304	0.9544257191048742	0.04557428089512583
Chr01	68	230	680	920	800.0	24.130160596183234	3277503.5739130434	2649940	4059373	0.9486286176555988	0.051371382344401195
Chr01	69	220	690	920	805.0	24.27026745607957	3305931.172727273	2658741	4059373	0.9493238578520654	0.05067614214793458
Chr01	70	210	700	920	810.0	24.4205291894487	3336342.1	2674477	4059373	0.9469107082259733	0.05308929177402671
Chr01	71	200	710	920	815.0	24.580469385624994	3368069.68	2788810	4059373	0.9497107900835532	0.05028920991644689
Chr01	72	210	720	940	830.0	25.02322068512561	3463162.5142857144	2823286	4174810	0.9515283142603432	0.04847168573965681
Chr01	73	210	730	950	840.0	25.29659564243684	3526279.7666666666	2884115	4193736	0.9472858890734087	0.05271411092659125
Chr01	74	200	740	950	845.0	25.425322903124034	3557633.5	2962743	4193736	0.9446501835270792	0.05534981647292081
Chr01	75	200	750	960	855.0	25.673687700349284	3623449.185	3050269	4420966	0.9473269521955826	0.052673047804417415
Chr01	76	190	760	960	860.0	25.795274372754367	3652878.8105263156	3088080	4420966	0.944554686521666	0.055445313478334105
Chr01	77	190	770	970	870.0	26.066329062579932	3724530.857894737	3221328	4589035	0.9443154515499389	0.055684548450061044
Chr01	78	180	780	970	875.0	26.208020773965146	3752277.9055555556	3238351	4589035	0.944308285278022	0.055691714721978
Chr01	79	180	790	980	885.0	26.55698765324386	3832279.1611111113	3248358	4722466	0.9387527297224665	0.06124727027753356
Chr01	80	170	800	980	890.0	26.734851457861293	3865500.6588235293	3299399	4722466	0.9351499491179057	0.06485005088209435
Chr01	81	160	810	980	895.0	26.92984013147565	3900357.6125	3324006	4722466	0.933180154271108	0.06681984572889192
Chr01	82	150	820	980	900.0	27.145749497993922	3938702.12	3333794	4722466	0.9287254978891819	0.07127450211081807
Chr01	83	140	830	980	905.0	27.37807357692549	3980533.907142857	3370913	4722466	0.9275305666286101	0.07246943337138995
Chr01	84	130	840	980	910.0	27.615542159529973	4025736.453846154	3402722	4722466	0.9219559948308109	0.07804400516918918
Chr01	85	150	850	1010	930.0	28.38318056439594	4227790.04	3553789	4978100	0.9308669987750604	0.06913300122493966
Chr01	86	140	860	1010	935.0	28.50053161282569	4270355.921428571	3723887	4978100	0.9259289272589933	0.07407107274100677
Chr01	87	140	870	1020	945.0	28.781566803059903	4361589.135714286	3737749	5016556	0.9217081466214486	0.07829185337855132
Chr01	88	130	880	1020	950.0	28.89332948283917	4407153.015384615	3797598	5016556	0.9156856963615602	0.08431430363843989
Chr01	89	120	890	1020	955.0	29.022173583991762	4454173.316666666	4005896	5016556	0.9086595043916901	0.09134049560830988
Chr01	90	110	900	1020	960.0	29.1655300216018	4494914.954545454	4006399	5016556	0.9049012775182074	0.0950987224817926
Chr01	91	170	910	1090	1000.0	30.406824805522064	4927622.24117647	4059599	5645079	0.9404263168255068	0.059573683174493255
Chr01	92	170	920	1100	1010.0	30.697179880429353	5025158.9529411765	4068504	5757653	0.9386649622617805	0.06133503773821948
Chr01	93	170	930	1110	1020.0	30.985442734337127	5122419.711764706	4174827	5765077	0.9398977038791375	0.060102296120862465
Chr01	94	190	940	1140	1040.0	31.46172723336135	5288533.2105263155	4193773	6019169	0.9469591952989266	0.053040804701073314
Chr01	95	250	950	1210	1080.0	32.20160308631035	5613775.884	4423085	6604410	0.957955194646798	0.04204480535320202
Chr01	96	370	960	1340	1150.0	33.350891864771796	6224594.478378379	4589062	7766685	0.972127621680292	0.02787237831970793
Chr01	97	630	970	1610	1290.0	34.793980408611525	7625044.379365079	4722540	11441557	0.9834550209117717	0.016544979088228357
Chr01	98	710	980	1700	1340.0	35.32047704994477	8244531.881690141	4818883	13150629	0.985008908522533	0.014991091477467015
Chr01	99	780	990	1780	1385.0	35.79168751201679	8851205.582051283	4924957	14472842	0.9862892575161633	0.013710742483836661
Chr01	100	770	1000	1780	1390.0	35.85317932681346	8902017.664935065	4999731	14472842	0.9868216528483534	0.013178347151646636
Chr01	101	890	1010	1910	1460.0	36.556687894127926	10042839.683146067	5016570	18224463	0.9885148392100509	0.0114851607899491
Chr01	102	880	1020	1910	1465.0	36.61447380321456	10096651.088636363	5345901	18224463	0.9883838795659238	0.011616120434076229
Chr01	103	870	1030	1910	1470.0	36.672979431514904	10151014.303448277	5385749	18224463	0.9882498989380798	0.011750101061920246
Chr01	104	860	1040	1910	1475.0	36.730146689652805	10205687.669767441	5476397	18224463	0.9881127915744634	0.011887208425536583
Chr01	105	850	1050	1910	1480.0	36.78656982820155	10261132.430588236	5530266	18224463	0.9879724467288254	0.01202755327117456
Chr01	106	940	1060	2010	1535.0	37.24968893124072	11320751.823404254	5559135	22285465	0.9888657499836575	0.011134250016342552
Chr01	107	940	1070	2020	1545.0	37.34286928429383	11500602.1	5571297	22504605	0.9890436226268449	0.010956377373155073
Chr01	108	1170	1080	2260	1670.0	38.30279214349083	15138621.742735043	5645136	32173554	0.9912601037429479	0.008739896257051958
Chr01	109	1170	1090	2270	1680.0	38.38511886808354	15365536.835897436	5757653	32433871	0.9911860470657382	0.008813952934261758
Chr01	110	1170	1100	2280	1690.0	38.46704326955403	15593508.423931625	5765081	32434799	0.991264528800898	0.00873547119910194
Chr01	111	1160	1110	2280	1695.0	38.51624609701703	15678017.159482758	5805962	32434799	0.9911890929528919	0.008810907047108001
Chr01	112	1190	1120	2320	1720.0	38.69231940830238	16339590.905882353	5926255	33762353	0.9913765176538573	0.008623482346142873
Chr01	113	1230	1130	2370	1750.0	38.90037847702475	17166107.030081302	6021951	35473446	0.9916574128442853	0.008342587155714766
Chr01	114	1220	1140	2370	1755.0	38.946045311074776	17257182.33114754	6093395	35473446	0.9915889186968656	0.008411081303134428
Chr01	115	1210	1150	2370	1760.0	38.99227458464561	17349438.663636364	6096191	35473446	0.9915192905403828	0.00848070945961733
Chr01	116	1200	1160	2370	1765.0	39.03893156386396	17442626.691666666	6256918	35473446	0.9914484999772808	0.008551500022719311
Chr01	117	1190	1170	2370	1770.0	39.08510835552813	17536134.875630252	6401155	35473446	0.9913765176538573	0.008623482346142873
Chr01	118	1220	1180	2410	1795.0	39.257882621360835	18221643.61967213	6487836	36018681	0.9914147632688732	0.008585236731126862
Chr01	119	1210	1190	2410	1800.0	39.30137561744131	18318235.219008263	6546643	36018681	0.9913436934283837	0.008656306571616323
Chr01	120	1230	1200	2440	1820.0	39.438746678902554	18847459.923577234	6604433	36173144	0.9914846756201039	0.008515324379896183
Chr01	121	1220	1210	2440	1825.0	39.481556115376875	18947641.951639343	6699289	36173144	0.9916884359563389	0.008311564043661068
Chr01	122	1210	1220	2440	1830.0	39.52252842642649	19048360.39504132	6832590	36173144	0.9916196316182292	0.008380368381770845
Chr01	123	1200	1230	2440	1835.0	39.56108009541423	19149103.8575	6984989	36173144	0.9915496786267286	0.008450321373271438
Chr01	124	1190	1240	2440	1840.0	39.59951283139979	19251065.6697479	7074526	36173144	0.9914785479754384	0.008521452024561602
Chr01	125	1180	1250	2440	1845.0	39.637843406596865	19354243.50084746	7142823	36173144	0.9914062096730227	0.008593790326977236
Chr01	126	1170	1260	2440	1850.0	39.67604530525948	19458597.366666667	7159813	36173144	0.9913326327010452	0.00866736729895478
Chr01	127	1160	1270	2440	1855.0	39.71381907954271	19563800.96724138	7298009	36173144	0.9912577849696207	0.008742215030379264
Chr01	128	1150	1280	2440	1860.0	39.7512759528205	19669841.33130435	7396037	36173144	0.9911816332707498	0.008818366729250163
Chr01	129	1140	1290	2440	1865.0	39.78829976152448	19776269.840350877	7602817	36173144	0.9911041432291923	0.008895856770807722
Chr01	130	1130	1300	2440	1870.0	39.8255354855594	19883891.357522123	7655542	36173144	0.9910252792507277	0.00897472074927233
Chr01	131	1120	1310	2440	1875.0	39.86316802026926	19992906.483928572	7692344	36173144	0.9909530965101169	0.0090469034898831
Chr01	132	1110	1320	2440	1880.0	39.90139474607684	20103709.627027027	7694027	36173144	0.9908715193821649	0.009128480617835156
Chr01	133	1110	1330	2450	1890.0	39.96990574861425	20360450.37027027	7766708	36268616	0.9908715193821649	0.009128480617835156
Chr01	134	1100	1340	2450	1895.0	40.0091008942953	20474745.28272727	7804076	36268616	0.9907884576840954	0.00921154231590463
Chr01	135	1090	1350	2450	1900.0	40.04894658929891	20590947.028440367	7829852	36268616	0.99070387051866	0.009296129481339933
Chr01	136	1080	1360	2450	1905.0	40.08933364283094	20708673.878703702	7904647	36268616	0.9906177154724938	0.009382284527506198
Chr01	137	1070	1370	2450	1910.0	40.13037482624778	20828241.953271028	7952606	36268616	0.9905299485452019	0.009470051454798118
Chr01	138	1060	1380	2450	1915.0	40.17192490232653	20948511.76792453	8373806	36268616	0.9904405240744295	0.009559475925570526
Chr01	139	1050	1390	2450	1920.0	40.21382321327311	21067913.062857144	8428999	36268616	0.9903493946566452	0.009650605343354804
Chr01	140	1040	1400	2450	1925.0	40.25648579616507	21189219.620192308	8555386	36268616	0.9902565110633501	0.009743488936649846
Chr01	141	1030	1410	2450	1930.0	40.29976580642014	21311271.66699029	8741141	36268616	0.9901618221524012	0.009838177847598826
Chr01	142	1020	1420	2450	1935.0	40.34148568882942	21429588.355882354	9336511	36268616	0.9900652747741127	0.009934725225887332
Chr01	143	1010	1430	2450	1940.0	40.38346952476516	21549295.366336633	9344615	36268616	0.9899668136717749	0.010033186328225165
Chr01	144	1000	1440	2450	1945.0	40.42580553954288	21670849.54	9429288	36268616	0.989866381376197	0.010133618623802994
Chr01	145	990	1450	2450	1950.0	40.46861307999643	21794442.28181818	9439110	36268616	0.9897639180938532	0.010236081906146806
Chr01	146	980	1460	2450	1955.0	40.512138217900535	21920400.17959184	9452590	36268616	0.9896593615881725	0.010340638411827571
Chr01	147	970	1470	2450	1960.0	40.55627736210427	22048682.811340205	9607535	36268616	0.9895526470534787	0.010447352946521353
Chr01	148	980	1480	2470	1975.0	40.65415819853412	22466488.432653062	9633653	36390429	0.9895124556865925	0.010487544313407492
Chr01	149	970	1490	2470	1980.0	40.69782948181162	22598777.912371133	9636587	36390429	0.9894041132866607	0.010595886713339388
Chr01	150	960	1500	2470	1985.0	40.742213816679474	22733679.454166666	9667695	36390429	0.9892935090412187	0.010706490958781343
Chr01	151	950	1510	2470	1990.0	40.78704676356045	22871074.55894737	9700027	36390429	0.9891919722460353	0.010808027753964727
Chr01	152	940	1520	2470	1995.0	40.83139182636183	23010458.60425532	9848950	36390429	0.9890768707790069	0.010923129220993106
Chr01	153	930	1530	2470	2000.0	40.87396228032287	23151342.041935485	10075819	36390429	0.988959291347134	0.011040708652866013
Chr01	154	920	1540	2470	2005.0	40.91230526782939	23292817.11521739	10189521	36390429	0.9888391530592899	0.011160846940710038
Chr01	155	910	1550	2470	2010.0	40.947207830599424	23434448.904395603	10600218	36390429	0.9887163714647828	0.0112836285352173
Chr01	156	900	1560	2470	2015.0	40.97999538785273	23576736.47777778	10639792	36390429	0.988590858355381	0.01140914164461905
Chr01	157	890	1570	2470	2020.0	41.013232927605	23721891.276404493	10687779	36390429	0.9884625215539792	0.011537478446020839
Chr01	158	880	1580	2470	2025.0	41.04561010649848	23867791.563636363	11190322	36390429	0.9883312646888367	0.011668735311163282
Chr01	159	940	1590	2540	2065.0	41.25988314482902	24970665.980851065	11195333	37553191	0.9886775097566427	0.011322490243357323
Chr01	160	930	1600	2540	2070.0	41.29135414829174	25117616.419354837	11441933	37553191	0.9892283979133342	0.010771602086665798
Chr01	161	920	1610	2540	2075.0	41.32336948476525	25266210.444565218	11458822	37553191	0.989111187879747	0.01088881212025302
Chr01	162	910	1620	2540	2080.0	41.35609232740005	25416888.506593406	11578292	37553191	0.988991398967533	0.011008601032467025
Chr01	163	900	1630	2540	2085.0	41.389551661274254	25570572.543333333	11640770	37553191	0.988868945118451	0.011131054881548972
Chr01	164	890	1640	2540	2090.0	41.423854983685054	25726197.561797753	11876541	37553191	0.9887437364021231	0.011256263597876856
Chr01	165	880	1650	2540	2095.0	41.459130175127164	25882241.1375	12044150	37553191	0.9886156787957764	0.011384321204223578
Chr01	166	870	1660	2540	2100.0	41.49408381868918	26036504.635632183	12730057	37553191	0.9884846739487773	0.0115153260512227
Chr01	167	860	1670	2540	2105.0	41.527663484290585	26189615.06627907	12958314	37553191	0.9883506189307188	0.011649381069281171
Chr01	168	850	1680	2540	2110.0	41.5608756885685	26344630.825882353	13065330	37553191	0.9882134059617049	0.011786594038295085
Chr01	169	1110	1690	2810	2250.0	42.38038611627176	29530057.463963963	13154450	42971854	0.9902100676213682	0.009789932378631672
Chr01	170	1100	1700	2810	2255.0	42.412719292602574	29678619.00090909	13327205	42971854	0.9901209872539558	0.009879012746044153
Chr01	171	1090	1710	2810	2260.0	42.444596938930665	29828426.081651375	13356133	42971854	0.9900302708834687	0.009969729116531243
Chr01	172	1080	1720	2810	2265.0	42.47666249202463	29980517.080555554	13502397	42971854	0.9899378730232599	0.01006212697674006
Chr01	173	1070	1730	2810	2270.0	42.50788990112373	30134005.62149533	13640550	42971854	0.9898437464846561	0.0101562535153438
Chr01	174	1060	1740	2810	2275.0	42.53811732560936	30289068.14433962	13784393	42971854	0.9897478422965981	0.010252157703401812
Chr01	175	1050	1750	2810	2280.0	42.56634026805939	30445043.445714287	14226958	42971854	0.9896501096206839	0.010349890379316034
Chr01	176	1040	1760	2810	2285.0	42.591567655166365	30600268.472115386	14468838	42971854	0.9895504956613065	0.010449504338693474
Chr01	177	1050	1770	2830	2300.0	42.78462706052962	31022982.131428573	14566525	45001812	0.9902654142199481	0.009734585780051836
Chr01	178	1330	1780	3120	2450.0	45.101807238588435	34396483.9924812	14695548	46317673	0.9920341757085971	0.00796582429140284
Chr01	179	1320	1790	3120	2455.0	45.1398036329917	34545170.34848485	14792538	46317673	0.9919737828026729	0.008026217197327044
Chr01	180	1310	1800	3120	2460.0	45.17833544979802	34695804.85648855	14868414	46317673	0.9919124671632739	0.008087532836726028
Chr01	181	1300	1810	3120	2465.0	45.217373226257116	34848092.966153845	14981802	46317673	0.9918502074801582	0.008149792519841702
Chr01	182	1290	1820	3120	2470.0	45.25662596901604	35000227.14031008	15554725	46317673	0.9917869817817886	0.008213018218211304
Chr01	183	1280	1830	3120	2475.0	45.29593652957889	35151473.1	16656103	46317673	0.9917227674094805	0.008277232590519447
Chr01	184	1270	1840	3120	2480.0	45.3344103996255	35296161.95905512	16831292	46317673	0.9916575409903274	0.008342459009672475
Chr01	185	1260	1850	3120	2485.0	45.37312792885878	35438900.94444445	17653264	46317673	0.9915912784088368	0.008408721591163121
Chr01	186	1250	1860	3120	2490.0	45.412270013586785	35580999.364	17697799	46317673	0.9915239547772022	0.008476045222797733
Chr01	187	1240	1870	3120	2495.0	45.452025811479324	35725093.69274194	17751020	46317673	0.9914555444041369	0.008544455595863093
Chr01	188	1230	1880	3120	2500.0	45.49239792662122	35871026.42926829	17891359	46317673	0.9913860207621852	0.008613979237814786
Chr01	189	1220	1890	3120	2505.0	45.533336130459375	36017793.818032786	18092752	46317673	0.9913153564534254	0.008684643546574547
Chr01	190	1210	1900	3120	2510.0	45.57484014515994	36165336.409917355	18272440	46317673	0.9916946849969841	0.008305315003015925
Chr01	191	1200	1910	3120	2515.0	45.616969943571284	36314427.91916667	18275605	46317673	0.9916254163147238	0.008374583685276275
Chr01	192	1200	1920	3130	2525.0	45.729426579653165	36546785.96083333	18496326	46338427	0.9909581936291524	0.009041806370847583
Chr01	193	1190	1930	3130	2530.0	45.772956262014716	36697254.197478995	18709837	46338427	0.9908821481592546	0.009117851840745378
Chr01	194	1180	1940	3130	2535.0	45.81711224402576	36849038.0440678	19131651	46338427	0.9908048126898674	0.009195187310132531
Chr01	195	1170	1950	3130	2540.0	45.86165532485644	36999730.047863245	19352995	46338427	0.9907261541157858	0.009273845884214076
Chr01	196	1160	1960	3130	2545.0	45.906089283903675	37145628.29137931	20621821	46338427	0.9906461381892612	0.009353861810738787
Chr01	197	1150	1970	3130	2550.0	45.95064527542805	37288991.79130435	20778006	46338427	0.9905647294702817	0.009435270529718237
Chr01	198	1140	1980	3130	2555.0	45.99575843825739	37433232.44385965	20908879	46338427	0.990481891274235	0.00951810872576493
Chr01	199	1130	1990	3130	2560.0	46.04155446184732	37579192.401769914	21097228	46338427	0.990397585616788	0.009602414383211917
Chr01	200	1120	2000	3130	2565.0	46.08731461136876	37721763.12946428	22397648	46338427	0.990799221453067	0.0092007785469331
Chr01	201	1190	2010	3210	2610.0	46.677836657061825	38437117.594957985	22537249	46595572	0.9913408989116753	0.00865910108832476
Chr01	202	1180	2020	3210	2615.0	46.724590931170766	38564576.538135596	25262385	46595572	0.991267454458	0.008732545542000118
Chr01	203	1170	2030	3210	2620.0	46.76983799024533	38675908.756410256	26051395	46595572	0.9911927534696168	0.008807246530383351
Chr01	204	1160	2040	3210	2625.0	46.81525712788497	38783637.93534483	26358583	46595572	0.9911167634218999	0.008883236578100206
Chr01	205	1150	2050	3210	2630.0	46.86122550240211	38891011.824347824	26579530	46595572	0.9910394506579477	0.00896054934205234
Chr01	206	1150	2060	3220	2640.0	46.97368573901009	39065092.686956525	26581856	46600600	0.9911264828598624	0.008873517140137628
Chr01	207	1140	2070	3220	2645.0	47.02082692915175	39170075.153508775	27360670	46600600	0.9910485766514328	0.008951423348567283
Chr01	208	1130	2080	3220	2650.0	47.067823913295385	39267811.99380531	28391191	46600600	0.9909692903507368	0.009030709649263184
Chr01	209	1120	2090	3220	2655.0	47.115210771496784	39363176.65	28682294	46600600	0.990888586957982	0.009111413042017994
Chr01	210	1110	2100	3220	2660.0	47.16325520584762	39458499.64504504	28849294	46600600	0.9908064281388475	0.009193571861152513
Chr01	211	1100	2110	3220	2665.0	47.21210300280167	39554929.29909091	28854234	46600600	0.9907227741637687	0.009277225836231244
Chr01	212	1090	2120	3220	2670.0	47.26177067375152	39652451.67155963	28956553	46600600	0.9906375838438768	0.009362416156123174
Chr01	213	1080	2130	3220	2675.0	47.3119232261072	39748003.73518518	29541194	46600600	0.9905508144633752	0.009449185536624778
Chr01	214	1070	2140	3220	2680.0	47.36272546765083	39842880.40841121	29631309	46600600	0.9904624217081215	0.009537578291878516
Chr01	215	1060	2150	3220	2685.0	47.41430773237964	39938056.83018868	29878873	46600600	0.9903723595901623	0.009627640409837709
Chr01	216	1050	2160	3220	2690.0	47.46671198304428	40033721.154285714	29927831	46600600	0.9902805803679522	0.00971941963204779
Chr01	217	1040	2170	3220	2695.0	47.520028941002295	40130450.17596154	30047685	46600600	0.9901870344619652	0.009812965538034778
Chr01	218	1030	2180	3220	2700.0	47.573868067697994	40224993.394174755	30603094	46600600	0.9900916703653857	0.009908329634614322
Chr01	219	1020	2190	3220	2705.0	47.62843878041704	40318872.412745096	30757823	46600600	0.9899944345495406	0.010005565450459409
Chr01	220	1010	2200	3220	2710.0	47.68375467035114	40412107.4990099	31043831	46600600	0.9898952713637085	0.010104728636291515
Chr01	221	1000	2210	3220	2715.0	47.739957040493074	40505588.582	31079195	46600600	0.9897941229289108	0.010205877071089227
Chr01	222	990	2220	3220	2720.0	47.79715629401908	40599961.01717172	31232350	46600600	0.9896909290252597	0.01030907097474028
Chr01	223	980	2230	3220	2725.0	47.85523235094304	40694204.77244898	31421273	46600600	0.9895856269724023	0.010414373027597687
Chr01	224	970	2240	3220	2730.0	47.914290150046554	40788893.96494845	31554586	46600600	0.9894781515025612	0.010521848497438738
Chr01	225	990	2250	3250	2750.0	48.17349944647338	41058344.86363637	32173569	46700400	0.9891179596959708	0.010882040304029124
Chr01	226	980	2260	3250	2755.0	48.23401833335532	41148028.56326531	32434012	46700400	0.9896877720183677	0.010312227981632421
Chr01	227	1010	2270	3290	2780.0	48.54884608102203	41455641.82772277	32434800	46785198	0.9898622353544584	0.0101377646455416
