CHROM	n	nSNP	p0	p1	Md_p	GENPOS	POS	pi	pf	pr1	pr2
Chr01	101	690	1010	1710	1360.0	36.04831888132873	9006050.349275362	5530532	13843187	0.9849899496586507	0.015010050341349262
Chr01	102	700	1020	1730	1375.0	36.21425099486696	9207464.922857143	5562657	14470313	0.9844879412345666	0.015512058765433342
Chr01	103	690	1030	1730	1380.0	36.27108555258502	9260202.568115942	5598218	14470313	0.9853018642718759	0.014698135728124197
Chr01	104	690	1040	1740	1390.0	36.380893607942056	9389548.291304348	5683667	14662950	0.9841439969762016	0.01585600302379838
Chr01	105	720	1050	1780	1415.0	36.639245852523004	9745244.819444444	5762469	15552758	0.9857736729299748	0.014226327070025217
Chr01	106	710	1060	1780	1420.0	36.694579249026425	9801206.616901409	5800029	15552758	0.9855727361069517	0.014427263893048173
Chr01	107	700	1070	1780	1425.0	36.749995644657915	9858217.57	5832857	15552758	0.9853660417818365	0.014633958218163476
Chr01	108	730	1080	1820	1450.0	36.999698160577516	10288831.173972603	5927847	17684246	0.9857630451321728	0.014236954867827096
Chr01	109	720	1090	1820	1455.0	37.05177470137063	10348583.215277778	6036732	17684246	0.9860290114060657	0.013970988593934254
Chr01	110	710	1100	1820	1460.0	37.10397591165171	10408678.71971831	6093935	17684246	0.9858316810586938	0.014168318941306206
Chr01	111	700	1110	1820	1465.0	37.15755523218826	10470274.772857143	6102205	17684246	0.9856286965466406	0.014371303453359303
Chr01	112	690	1120	1820	1470.0	37.21144209345177	10531680.172463767	6336096	17684246	0.9854198113220279	0.014580188677972084
Chr01	113	720	1130	1860	1495.0	37.443262023016025	10996635.552777778	6462924	18209729	0.9857335778248751	0.014266422175124756
Chr01	114	710	1140	1860	1500.0	37.4933546350724	11060137.85915493	6542904	18209729	0.9855320746868085	0.014467925313191493
Chr01	115	700	1150	1860	1505.0	37.54294792297205	11124637.044285715	6558335	18209729	0.9853247978198573	0.014675202180142661
Chr01	116	850	1160	2020	1590.0	38.22469238359885	13196568.316470588	6607095	27317774	0.9877378893622766	0.012262110637723343
Chr01	117	840	1170	2020	1595.0	38.27084394568141	13274129.142857144	6796409	27317774	0.9875915634596785	0.012408436540321473
Chr01	118	830	1180	2020	1600.0	38.31341754836966	13351276.307228915	6970194	27317774	0.9874417031149886	0.012558296885011346
Chr01	119	820	1190	2020	1605.0	38.354410024276234	13428821.07317073	7012534	27317774	0.9872881787031914	0.01271182129680855
Chr01	120	810	1200	2020	1610.0	38.39523544530566	13507494.107407408	7075521	27317774	0.9871308541821913	0.012869145817808656
Chr01	121	800	1210	2020	1615.0	38.43603881063691	13587377.5525	7143559	27317774	0.9869695866907401	0.013030413309259895
Chr01	122	790	1220	2020	1620.0	38.47663430040573	13668265.372151898	7291619	27317774	0.9868042261157495	0.013195773884250502
Chr01	123	780	1230	2020	1625.0	38.51648764301869	13749555.524358975	7395731	27317774	0.9866346146262347	0.01336538537376529
Chr01	124	770	1240	2020	1630.0	38.55600876214836	13831309.181818182	7601115	27317774	0.9864605861708471	0.01353941382915286
Chr01	125	760	1250	2020	1635.0	38.595205044988454	13913187.671052631	7618154	27317774	0.986281965935634	0.013718034064365957
Chr01	126	750	1260	2020	1640.0	38.635195616787755	13996769.514666667	7692278	27317774	0.9860985697583029	0.013901430241697054
Chr01	127	740	1270	2020	1645.0	38.6759455791848	14081954.309459459	7693932	27317774	0.9859292695253188	0.014070730474681185
Chr01	128	730	1280	2020	1650.0	38.71763048960886	14169045.480821919	7762096	27317774	0.9861935027606913	0.013806497239308727
Chr01	129	720	1290	2020	1655.0	38.7602010559939	14257892.765277777	7802269	27317774	0.9860014791551376	0.013998520844862396
Chr01	130	710	1300	2020	1660.0	38.803803018883485	14348785.623943662	7808441	27317774	0.9858040388047165	0.014195961195283586
Chr01	131	700	1310	2020	1665.0	38.848484748816276	14441766.085714286	7904504	27317774	0.9856009492311072	0.014399050768892793
Chr01	132	690	1320	2020	1670.0	38.894181317547684	14536501.944927536	7905985	27317774	0.9853919644594251	0.014608035540574837
Chr01	133	680	1330	2020	1675.0	38.94107710995618	14633450.160294117	7956507	27317774	0.9851768240243651	0.014823175975634852
Chr01	134	670	1340	2020	1680.0	38.98849123009932	14727267.222388059	8427433	27317774	0.9849552518872107	0.015044748112789334
Chr01	135	660	1350	2020	1685.0	39.03718626270761	14822662.940909091	8438160	27317774	0.9847269552542397	0.015273044745760337
Chr01	136	650	1360	2020	1690.0	39.087205814650304	14919464.886153847	8569000	27317774	0.984491623285892	0.015508376714107954
Chr01	137	640	1370	2020	1695.0	39.13648977137313	15012080.9578125	9291966	27317774	0.9842489256847323	0.015751074315267705
Chr01	138	630	1380	2020	1700.0	39.18474990334129	15102226.233333332	9340923	27317774	0.9839985111487185	0.016001488851281498
Chr01	139	620	1390	2020	1705.0	39.23421156607991	15194865.15	9428997	27317774	0.9837400056745459	0.01625999432545406
Chr01	140	610	1400	2020	1710.0	39.28420000270718	15289335.696721312	9439062	27317774	0.9834730106938324	0.01652698930616759
Chr01	141	600	1410	2020	1715.0	39.335617560869856	15386715.333333334	9452197	27317774	0.9831971010226109	0.016802898977389086
Chr01	142	590	1420	2020	1720.0	39.38846523773953	15487091.774576271	9494029	27317774	0.9829118226019422	0.017088177398057833
Chr01	143	580	1430	2020	1725.0	39.44092531377815	15589006.69137931	9632731	27317774	0.9826166900043937	0.017383309995606326
Chr01	144	750	1440	2200	1820.0	40.07631272811939	19103943.44533333	9634426	31558555	0.9863841524422038	0.013615847557796257
Chr01	145	740	1450	2200	1825.0	40.12565408799001	19231840.428378377	9664412	31558555	0.9861999055199061	0.013800094480093906
Chr01	146	730	1460	2200	1830.0	40.17575797455339	19362815.1369863	9698083	31558555	0.9860297673687817	0.01397023263121835
Chr01	147	720	1470	2200	1835.0	40.22583816793916	19496487.309722222	9777357	31558555	0.9858357363600148	0.01416426363998527
Chr01	148	710	1480	2200	1840.0	40.27499694901599	19632517.7	10013104	31558555	0.985636239689029	0.014363760310970974
Chr01	149	700	1490	2200	1845.0	40.318352261370386	19768897.85714286	10142216	31558555	0.985431043113158	0.014568956886841988
Chr01	150	690	1500	2200	1850.0	40.360232090251415	19907932.35942029	10285797	31558555	0.9852198988104501	0.014780101189549843
Chr01	151	680	1510	2200	1855.0	40.396557880016374	20045881.504411764	10600241	31558555	0.9850025443811921	0.014997455618807928
Chr01	152	670	1520	2200	1860.0	40.43231457262771	20186363.192537315	10639848	31558555	0.9847787017600158	0.015221298239984167
Chr01	153	660	1530	2200	1865.0	40.468651180686734	20330514.493939392	10688025	31558555	0.984548076029107	0.015451923970893018
Chr01	154	650	1540	2200	1870.0	40.50288260493564	20473546.481538463	11190520	31558555	0.9843103541218625	0.015689645878137523
Chr01	155	640	1550	2200	1875.0	40.53702542575411	20618175.4546875	11311866	31558555	0.9840652034050166	0.01593479659498342
Chr01	156	630	1560	2200	1880.0	40.571839456567034	20764243.15238095	11458609	31558555	0.9838122701257311	0.016187729874268874
Chr01	157	620	1570	2200	1885.0	40.607740165629046	20913392.79032258	11576192	31558555	0.9835511777084042	0.01644882229159579
Chr01	158	610	1580	2200	1890.0	40.64483795754481	21066321.96885246	11640770	31558555	0.9832815248839518	0.01671847511604818
Chr01	159	600	1590	2200	1895.0	40.68330932405867	21222094.903333332	11876541	31558555	0.9830028836320177	0.01699711636798232
Chr01	160	590	1600	2200	1900.0	40.723371547571865	21378497.140677966	12044150	31558555	0.9827147969139163	0.017285203086083716
Chr01	161	580	1610	2200	1905.0	40.76311651933635	21532241.629310343	12730057	31558555	0.9824167761710528	0.017583223828947225
Chr01	162	570	1620	2200	1910.0	40.80095658850072	21684228.19122807	12958314	31558555	0.9821082985600186	0.017891701439981384
Chr01	163	560	1630	2200	1915.0	40.838391061140584	21839066.632142857	13065330	31558555	0.9817888038914475	0.018211196108552482
Chr01	164	550	1640	2200	1920.0	40.875851064781386	21997590.96181818	13154450	31558555	0.9814576912349284	0.01854230876507162
Chr01	165	540	1650	2200	1925.0	40.91385318227954	22160726.194444444	13327205	31558555	0.9811143151466863	0.018885684853313687
Chr01	166	560	1660	2230	1945.0	41.02091780622827	22863219.051785715	13356023	32466556	0.9821119331431482	0.017888066856851813
Chr01	167	550	1670	2230	1950.0	41.058145582140625	23035403.41090909	13410290	32466556	0.9817866955639327	0.0182133044360673
Chr01	168	540	1680	2230	1955.0	41.09458956479579	23211702.26111111	13640458	32466556	0.9814494121484499	0.018550587851550025
Chr01	169	530	1690	2230	1960.0	41.12901176127861	23391714.516981132	13759860	32466556	0.9810994010569113	0.018900598943088702
Chr01	170	600	1700	2310	2005.0	41.35026716444342	24962623.69	14094831	35473462	0.9828878045794384	0.017112195420561617
Chr01	171	590	1710	2310	2010.0	41.37518705703139	25145023.450847458	14353542	35473462	0.9825977673689203	0.01740223263107961
Chr01	172	650	1720	2380	2050.0	41.5824163169108	26464891.173846155	14472604	36181185	0.9841341976585153	0.015865802341484606
Chr01	173	740	1730	2480	2105.0	41.867973737501664	28032943.5472973	14686800	37634792	0.9862378603290493	0.013762139670950671
Chr01	174	730	1740	2480	2110.0	41.892420223187564	28214896.130136985	14788549	37634792	0.9860493378678034	0.013950662132196572
Chr01	175	720	1750	2480	2115.0	41.9174530946003	28401268.473611113	14868345	37634792	0.9858555786715228	0.01414442132847708
Chr01	176	710	1760	2480	2120.0	41.943045400769854	28591769.76338028	14981707	37634792	0.9856563614697134	0.014343638530286617
Chr01	177	950	1770	2730	2250.0	42.736066993383	31480001.57473684	15554660	42986507	0.9893176117018009	0.01068238829819912
Chr01	178	940	1780	2730	2255.0	42.76294942799815	31649415.276595745	15982788	42986507	0.9892039692730967	0.010796030726903364
Chr01	179	930	1790	2730	2260.0	42.78852816256272	31811164.46344086	16826843	42986507	0.9890878829211945	0.010912117078805551
Chr01	180	1220	1800	3030	2415.0	45.37399304140773	35388522.42704918	17425542	46317673	0.9910377187139316	0.008962281286068399
Chr01	181	1210	1810	3030	2420.0	45.41446485622101	35535370.199173555	17684324	46317673	0.9915834851392533	0.008416514860746608
Chr01	182	1200	1820	3030	2425.0	45.45557051743127	35683994.7125	17733184	46317673	0.9915133475154138	0.008486652484586164
Chr01	183	1190	1830	3030	2430.0	45.49734065233527	35834673.751260504	17765054	46317673	0.9914420311079802	0.00855796889201966
Chr01	184	1180	1840	3030	2435.0	45.53974383776327	35986676.19745763	18029438	46317673	0.9913695059478784	0.008630494052121521
Chr01	185	1180	1850	3040	2445.0	45.65433282120459	36225986.60254237	18209876	46338427	0.9909842980195973	0.009015701980402782
Chr01	186	1170	1860	3040	2450.0	45.6982374177192	36379623.61282051	18274548	46338427	0.9909072407377135	0.009092759262286565
Chr01	187	1160	1870	3040	2455.0	45.742824404201535	36534953.35948276	18490897	46338427	0.9910012686751074	0.00899873132489248
Chr01	188	1150	1880	3040	2460.0	45.78804866567558	36691290.55304348	18697406	46338427	0.9909230188374997	0.009076981162500242
Chr01	189	1140	1890	3040	2465.0	45.83394274763012	36848953.440350875	18875750	46338427	0.9908433961957234	0.00915660380427656
Chr01	190	1130	1900	3040	2470.0	45.880373685555305	37006559.34778761	19231695	46338427	0.9907623643036501	0.009237635696349803
Chr01	191	1120	1910	3040	2475.0	45.9268988823146	37160554.64375	20393146	46338427	0.9906798854135042	0.009320114586495783
Chr01	192	1110	1920	3040	2480.0	45.97331697774139	37309733.663063064	20678829	46338427	0.9905959204172294	0.00940407958277052
Chr01	193	1100	1930	3040	2485.0	46.020334190135856	37459825.87909091	20908571	46338427	0.9905104287846588	0.009489571215341162
Chr01	194	1090	1940	3040	2490.0	46.06785174328793	37610077.4733945	21361987	46338427	0.9904233684982795	0.009576631501720438
Chr01	195	1190	1950	3150	2550.0	46.872762937120775	38562544.567226894	22502315	46671573	0.9912663246283638	0.00873367537163627
Chr01	196	1180	1960	3150	2555.0	46.922116366789176	38698399.096610166	22628046	46671573	0.9911923104302991	0.008807689569700985
Chr01	197	1170	1970	3150	2560.0	46.970145564912755	38819680.95726496	25626268	46671573	0.9911170310322674	0.008882968967732618
Chr01	198	1160	1980	3150	2565.0	47.017604944903944	38931511.61724138	26154485	46671573	0.9910404537135801	0.008959546286419966
Chr01	199	1150	1990	3150	2570.0	47.06548554517378	39041587.14782609	26486739	46671573	0.9909625446154373	0.00903745538456275
Chr01	200	1140	2000	3150	2575.0	47.11396869298902	39151389.21929824	26580777	46671573	0.9910587072875024	0.00894129271249751
Chr01	201	1140	2010	3160	2585.0	47.22855316108213	39327109.864035085	27317798	46700623	0.9907663096266838	0.009233690373316223
Chr01	202	1130	2020	3160	2590.0	47.27798099428785	39431735.18584071	28277094	46700623	0.9906845955525836	0.009315404447416367
Chr01	203	1120	2030	3160	2595.0	47.32740101677218	39529984.760714285	28591937	46700623	0.9906014222985888	0.009398577701411157
Chr01	204	1110	2040	3160	2600.0	47.37749611605541	39628054.54864865	28841162	46700623	0.990516750427405	0.00948324957259504
Chr01	205	1100	2050	3160	2605.0	47.428294201169635	39726049.09818182	28851222	46700623	0.9904305390676541	0.009569460932345904
Chr01	206	1090	2060	3160	2610.0	47.48002053320821	39825807.70366973	28948187	46700623	0.9903427458480912	0.00965725415190871
Chr01	207	1080	2070	3160	2615.0	47.53252171212072	39925803.26944444	29315859	46700623	0.9902533268281662	0.009746673171833791
Chr01	208	1070	2080	3160	2620.0	47.58549474664736	40023265.56448598	29630416	46700623	0.9901622364246911	0.009837763575308873
Chr01	209	1060	2090	3160	2625.0	47.63925005598394	40120738.82358491	29782170	46700623	0.990069427334358	0.009930572665641976
Chr01	210	1050	2100	3160	2630.0	47.69385520969931	40218624.82571428	29879246	46700623	0.9899748504518281	0.010025149548171899
Chr01	211	1040	2110	3160	2635.0	47.74941087473326	40317576.05576923	29978745	46700623	0.9898784547830957	0.010121545216904324
Chr01	212	1030	2120	3160	2640.0	47.80573220171578	40415947.85048544	30537798	46700623	0.9897801873538055	0.010219812646194659
Chr01	213	1020	2130	3160	2645.0	47.86265730152722	40512316.52843137	30653705	46700623	0.9896799931121759	0.010320006887824017
Chr01	214	1010	2140	3160	2650.0	47.9204721700309	40608800.442574255	31042418	46700623	0.9895778148261579	0.010422185173842077
Chr01	215	1000	2150	3160	2655.0	47.97906118360901	40704389.629	31077691	46700623	0.9894735929744195	0.010526407025580498
Chr01	216	990	2160	3160	2660.0	48.03874355661969	40801257.984848484	31164669	46700623	0.9893672656307267	0.01063273436927323
Chr01	217	980	2170	3160	2665.0	48.09940992900808	40898437.52755102	31412341	46700623	0.9892587683412444	0.01074123165875561
Chr01	218	970	2180	3160	2670.0	48.161047166443446	40995660.65567011	31553263	46700623	0.9891480339942469	0.01085196600575309
Chr01	219	960	2190	3160	2675.0	48.22383568290216	41093994.66354167	31558594	46700623	0.9893822149039092	0.0106177850960908
Chr01	220	990	2200	3200	2700.0	48.54614786701937	41412455.17979798	32273218	46852838	0.9897039659674272	0.010296034032572897
Chr01	221	990	2210	3210	2710.0	48.67367457612063	41558532.26262626	32434659	46877639	0.9897039659674272	0.0102960340325729
Chr01	222	1050	2220	3280	2750.0	49.16794612131549	42010918.632380955	32469667	47225426	0.9898478663248441	0.010152133675156034
Chr01	223	1040	2230	3280	2755.0	49.23421314489561	42102599.31346154	32500509	47225426	0.9897502496548907	0.010249750345109457
Chr01	224	1030	2240	3280	2760.0	49.3011405039127	42192468.50291262	33454224	47225426	0.9896507375156176	0.010349262484382367
Chr01	225	1050	2250	3310	2780.0	49.5439069640127	42420104.04666667	33554860	47260195	0.9901653266423043	0.009834673357695719
Chr01	226	1040	2260	3310	2785.0	49.61121003658916	42501898.10865384	34231288	47260195	0.9900707624754034	0.00992923752459664
Chr01	227	1030	2270	3310	2790.0	49.67873577382948	42580561.59223301	34590759	47260195	0.9899743621110869	0.010025637888913114
Chr01	228	1020	2280	3310	2795.0	49.74694282041888	42658216.11176471	34806497	47260195	0.9898760715435485	0.010123928456451478
