CHROM	n	nSNP	p0	p1	Md_p	GENPOS	POS	pi	pf	pr1	pr2
Chr01	71	200	710	920	815.0	24.360134429130902	3320681.565	2682366	4008021	0.9484229103039387	0.05157708969606138
Chr01	72	200	720	930	825.0	24.668464416605406	3384339.065	2788877	4059753	0.9480441234168865	0.05195587658311356
Chr01	73	200	730	940	835.0	24.97052381480337	3447050.29	2842054	4084592	0.9491047299733604	0.05089527002663965
Chr01	74	210	740	960	850.0	25.372619650072366	3543020.8047619048	2884341	4240052	0.9472858890734087	0.05271411092659126
Chr01	75	200	750	960	855.0	25.499119490846013	3574425.975	2962784	4240052	0.9473774567502198	0.052622543249780225
Chr01	76	200	760	970	865.0	25.7566727138389	3642750.285	3050527	4440833	0.9473269521955826	0.05267304780441741
Chr01	77	200	770	980	875.0	26.02735324736492	3717826.61	3088105	4681554	0.9457107900835531	0.05428920991644688
Chr01	78	190	780	980	880.0	26.16173364039271	3746967.447368421	3221377	4681554	0.9472394281581261	0.05276057184187391
Chr01	79	190	790	990	890.0	26.5093288090311	3825159.736842105	3238389	4722709	0.9431458609066641	0.056854139093335886
Chr01	80	180	800	990	895.0	26.67553171635921	3857333.216666667	3248402	4722709	0.9418391494755528	0.058160850524447145
Chr01	81	170	810	990	900.0	26.859980773227203	3891728.2411764706	3299552	4722709	0.9384179229741147	0.06158207702588522
Chr01	82	160	820	990	905.0	27.06216024308211	3928070.625	3324007	4722709	0.9366523764933303	0.0633476235066697
Chr01	83	150	830	990	910.0	27.28650542665273	3968197.4133333336	3333840	4722709	0.9324292015928857	0.06757079840711434
Chr01	84	160	840	1010	925.0	27.925177916528156	4115929.85	3370943	4925088	0.930899534378467	0.06910046562153307
Chr01	85	150	850	1010	930.0	28.152666921445707	4163021.3533333335	3487853	4925088	0.9302928358703648	0.06970716412963511
Chr01	86	150	860	1020	940.0	28.48795672137028	4258315.44	3558848	5001324	0.9272306344775395	0.07276936552246042
Chr01	87	140	870	1020	945.0	28.58584236400046	4298234.871428572	3736343	5001324	0.9220328226545066	0.07796717734549333
Chr01	88	130	880	1020	950.0	28.685890647492872	4341201.36923077	3764723	5001324	0.9198815013202379	0.08011849867976206
Chr01	89	120	890	1020	955.0	28.79681475688006	4387089.841666667	3797808	5001324	0.9132049597635912	0.0867950402364089
Chr01	90	110	900	1020	960.0	28.926291061505705	4430880.636363637	4005936	5001324	0.9053145015602813	0.0946854984397188
Chr01	91	160	910	1080	995.0	30.07920201944583	4818980.34375	4008057	5570715	0.9346196282937675	0.06538037170623241
Chr01	92	180	920	1110	1015.0	30.628696015031547	5006168.111111111	4059779	5762493	0.9385998805711783	0.061400119428821745
Chr01	93	170	930	1110	1020.0	30.801208024250872	5061353.6	4084624	5762493	0.9398977038791375	0.060102296120862465
Chr01	94	160	940	1110	1025.0	30.98804336589302	5119122.68125	4175295	5762493	0.9361176852551838	0.06388231474481608
Chr01	95	190	950	1150	1050.0	31.57685761083439	5329239.6	4302795	6090392	0.943784592759244	0.05621540724075597
Chr01	96	180	960	1150	1055.0	31.75235004154096	5382092.005555555	4441028	6090392	0.943747729536607	0.05625227046339286
Chr01	97	230	970	1210	1090.0	32.37413043200569	5662364.269565217	4682017	6558348	0.9555005745197123	0.044499425480287666
Chr01	98	580	980	1570	1275.0	34.598547433345146	7421288.024137931	4795639	10634232	0.9819924290554839	0.018007570944516247
Chr01	99	570	990	1570	1280.0	34.66904999953582	7467102.478947368	4819243	10634232	0.9823362110383846	0.01766378896161525
Chr01	100	600	1000	1610	1305.0	34.965868181593656	7740586.028333333	4925155	11308408	0.9829573550218097	0.017042644978190302
Chr01	101	760	1010	1780	1395.0	35.88958405924238	8931183.411842106	5001405	14472604	0.9856948425794564	0.014305157420543651
Chr01	102	750	1020	1780	1400.0	35.95125749614634	8982566.053333333	5336107	14472604	0.9862335347754706	0.013766465224529349
Chr01	103	740	1030	1780	1405.0	36.01135605887371	9031734.458108108	5363393	14472604	0.9860467442025462	0.013953255797453762
Chr01	104	730	1040	1780	1410.0	36.07221975823011	9081617.242465753	5476190	14472604	0.985854814961866	0.01414518503813401
Chr01	105	720	1050	1780	1415.0	36.13086730932441	9131688.815277778	5482180	14472604	0.9856575320464108	0.014342467953589155
Chr01	106	710	1060	1780	1420.0	36.188051044650926	9182555.870422535	5559094	14472604	0.9854546682846911	0.014545331715308946
Chr01	107	840	1070	1920	1495.0	36.92077893813438	10423280.013095237	5570806	18272440	0.9875101503376923	0.012489849662307699
Chr01	108	850	1080	1940	1510.0	37.05934369711618	10667170.938823529	5641736	18496326	0.988011801455311	0.011988198544688954
Chr01	109	920	1090	2020	1555.0	37.427330534273196	11547169.136956522	5757549	22397716	0.9888773622552022	0.011122637744797886
Chr01	110	1160	1100	2270	1685.0	38.412036667190094	15336581.729310345	5762556	32273186	0.991131522532627	0.008868477467372845
Chr01	111	1150	1110	2270	1690.0	38.46144225069195	15419687.005217392	5800127	32273186	0.991054270986744	0.008945729013255884
Chr01	112	1160	1120	2290	1705.0	38.57543156067281	15795290.668103449	5837106	32466298	0.9909228293835195	0.009077170616480503
Chr01	113	1150	1130	2290	1710.0	38.62292384940881	15881219.577391304	5932805	32466298	0.9908437599530624	0.00915624004693765
Chr01	114	1220	1140	2370	1755.0	38.92539036411162	17145693.639344264	6092699	35473453	0.9915889186968656	0.00841108130313443
Chr01	115	1210	1150	2370	1760.0	38.97145111626342	17237033.88016529	6094046	35473453	0.9915192905403828	0.008480709459617332
Chr01	116	1200	1160	2370	1765.0	39.018212948968745	17329758.830833334	6216804	35473453	0.9914484999772808	0.008551500022719313
Chr01	117	1190	1170	2370	1770.0	39.064778730036004	17422709.329411764	6336237	35473453	0.9913765176538573	0.008623482346142875
Chr01	118	1220	1180	2410	1795.0	39.23899908004671	18111835.74262295	6463033	36018692	0.9914147632688732	0.008585236731126863
Chr01	119	1210	1190	2410	1800.0	39.282841938619526	18207734.90247934	6542931	36018692	0.9913436934283837	0.008656306571616324
Chr01	120	1230	1200	2440	1820.0	39.42082366897461	18738988.42195122	6558425	36173169	0.9914846756201039	0.008515324379896185
Chr01	121	1220	1210	2440	1825.0	39.4639535726055	18838476.969672132	6607184	36173169	0.9916884359563389	0.008311564043661068
Chr01	122	1210	1220	2440	1830.0	39.505522776048146	18938632.490082644	6799986	36173169	0.9916196316182292	0.008380368381770845
Chr01	123	1200	1230	2440	1835.0	39.54473692862156	19038909.961666666	6984500	36173169	0.9915496786267286	0.008450321373271438
Chr01	124	1190	1240	2440	1840.0	39.58321881596202	19140068.27394958	7012726	36173169	0.9914785479754384	0.008521452024561603
Chr01	125	1180	1250	2440	1845.0	39.62157815095369	19242419.53898305	7075544	36173169	0.9914062096730227	0.008593790326977237
Chr01	126	1170	1260	2440	1850.0	39.659881762903254	19345999.002564102	7143607	36173169	0.9913326327010452	0.008667367298954782
Chr01	127	1160	1270	2440	1855.0	39.6979342554908	19450602.047413792	7291620	36173169	0.9912577849696207	0.008742215030379263
Chr01	128	1150	1280	2440	1860.0	39.73542411169954	19555843.640869565	7395777	36173169	0.9911816332707498	0.008818366729250163
Chr01	129	1140	1290	2440	1865.0	39.772560501991855	19661635.25877193	7602795	36173169	0.9911041432291923	0.008895856770807722
Chr01	130	1130	1300	2440	1870.0	39.809671944588985	19768269.619469028	7618216	36173169	0.9910252792507277	0.00897472074927233
Chr01	131	1120	1310	2440	1875.0	39.84722881249584	19876384.75892857	7692338	36173169	0.9909450044676393	0.009054995532360633
Chr01	132	1110	1320	2440	1880.0	39.88531330336905	19986141.135135137	7693982	36173169	0.9908715193821649	0.009128480617835156
Chr01	133	1110	1330	2450	1890.0	39.95391309794086	20243095.645045046	7762117	36269058	0.9908715193821649	0.009128480617835156
Chr01	134	1100	1340	2450	1895.0	39.99298824975297	20356392.562727273	7804076	36269058	0.9907884576840954	0.00921154231590463
Chr01	135	1090	1350	2450	1900.0	40.03268612232959	20471508.503669724	7829852	36269058	0.99070387051866	0.009296129481339933
Chr01	136	1080	1360	2450	1905.0	40.07292261598226	20588129.441666666	7904647	36269058	0.9906177154724938	0.009382284527506198
Chr01	137	1070	1370	2450	1910.0	40.113810425316416	20706570.93271028	7952606	36269058	0.9905299485452019	0.009470051454798118
Chr01	138	1060	1380	2450	1915.0	40.155204233461845	20825692.90754717	8373806	36269058	0.9904405240744295	0.009559475925570526
Chr01	139	1050	1390	2450	1920.0	40.196943299943044	20943924.49904762	8428999	36269058	0.9903493946566452	0.009650605343354804
Chr01	140	1040	1400	2450	1925.0	40.23944357597606	21064038.858653847	8555386	36269058	0.9902565110633501	0.009743488936649846
Chr01	141	1030	1410	2450	1930.0	40.28255812778269	21184875.558252428	8741141	36269058	0.9901618221524012	0.009838177847598826
Chr01	142	1020	1420	2450	1935.0	40.32410930746023	21301953.069607843	9336511	36269058	0.9900652747741127	0.009934725225887332
Chr01	143	1010	1430	2450	1940.0	40.365921100016074	21420396.364356436	9344615	36269058	0.9899668136717749	0.010033186328225165
Chr01	144	1000	1440	2450	1945.0	40.408081630546306	21540661.548	9429288	36269058	0.989866381376197	0.010133618623802994
Chr01	145	990	1450	2450	1950.0	40.45068805100806	21662916.928282827	9451498	36269058	0.9897639180938532	0.010236081906146806
Chr01	146	980	1460	2450	1955.0	40.4940152241728	21787517.66122449	9452772	36269058	0.9896593615881725	0.010340638411827571
Chr01	147	970	1470	2450	1960.0	40.53760164381932	21914111.07628866	9607588	36269058	0.9895526470534787	0.010447352946521353
Chr01	148	980	1480	2470	1975.0	40.63570684368726	22333484.32040816	9633897	36390563	0.9895124556865925	0.01048754431340749
Chr01	149	970	1490	2470	1980.0	40.67917950882921	22464396.36701031	9637016	36390563	0.9894041132866607	0.010595886713339386
Chr01	150	960	1500	2470	1985.0	40.723278468992675	22597831.926041666	9669478	36390563	0.9892935090412187	0.010706490958781343
Chr01	151	950	1510	2470	1990.0	40.767816487320566	22733730.68210526	9777163	36390563	0.9891919722460353	0.010808027753964727
Chr01	152	940	1520	2470	1995.0	40.811439867254	22871336.80212766	9850080	36390563	0.9890768707790069	0.010923129220993106
Chr01	153	930	1530	2470	2000.0	40.85274949176005	23010215.550537635	10095397	36390563	0.988959291347134	0.011040708652866013
Chr01	154	920	1540	2470	2005.0	40.890780796566474	23150119.617391303	10189521	36390563	0.9888391530592899	0.01116084694071004
Chr01	155	910	1550	2470	2010.0	40.92654922099651	23291057.867032968	10575463	36390563	0.9887163714647828	0.011283628535217298
Chr01	156	970	1560	2540	2050.0	41.146208687203405	24403954.303092785	10634285	37568088	0.9890710509062478	0.010928949093752176
Chr01	157	960	1570	2540	2055.0	41.17892993105526	24547347.878125	10639921	37568088	0.9889570889761774	0.011042911023822585
Chr01	158	950	1580	2540	2060.0	41.21179896989399	24693086.47789474	10889711	37568088	0.9888407253194459	0.011159274680554119
Chr01	159	960	1590	2560	2075.0	41.298744404217366	25104073.08125	11195169	37729483	0.9892612252292188	0.010738774770781223
Chr01	160	1200	1600	2810	2205.0	42.0875291520638	28140745.74416667	11311782	44235668	0.9899811589295596	0.010018841070440454
Chr01	161	1190	1610	2810	2210.0	42.11899823769839	28281400.009243697	11442005	44235668	0.9898968961787569	0.01010310382124315
Chr01	162	1180	1620	2810	2215.0	42.150974547328296	28423515.344067797	11578086	44235668	0.9898112040343867	0.01018879596561332
Chr01	163	1170	1630	2810	2220.0	42.18350379351589	28567485.041880343	11640731	44235668	0.9897240458139794	0.010275954186020621
Chr01	164	1160	1640	2810	2225.0	42.21665262604965	28712925.65775862	11876454	44235668	0.9896353835690612	0.010364616430938832
Chr01	165	1150	1650	2810	2230.0	42.25053326786697	28858450.24347826	12044100	44235668	0.9895451780300626	0.010454821969937427
Chr01	166	1140	1660	2810	2235.0	42.284285379356746	29002823.945614036	12658786	44235668	0.9894533885483248	0.010546611451675245
Chr01	167	1130	1670	2810	2240.0	42.31687209733118	29145664.367256638	12958314	44235668	0.9893599730350239	0.01064002696497618
Chr01	168	1120	1680	2810	2245.0	42.34912429355138	29289703.55357143	13065330	44235668	0.9892648878968203	0.01073511210317972
Chr01	169	1110	1690	2810	2250.0	42.381276424661664	29435345.579279277	13154590	44235668	0.9897091158129323	0.010290884187067698
Chr01	170	1100	1700	2810	2255.0	42.41350880130368	29582889.04909091	13327282	44235668	0.9896154771943056	0.010384522805694338
Chr01	171	1090	1710	2810	2260.0	42.44537351290783	29731791.60642202	13356133	44235668	0.9895201188581653	0.010479881141834783
Chr01	172	1080	1720	2810	2265.0	42.47748020041134	29883025.732407406	13450890	44235668	0.9894229929903077	0.01057700700969238
Chr01	173	1070	1730	2810	2270.0	42.50890929852486	30035780.343925234	13640499	44235668	0.9893240499874106	0.010675950012589409
Chr01	174	1060	1740	2810	2275.0	42.53931976766051	30190051.923584905	13784352	44235668	0.9892232383725609	0.010776761627439168
Chr01	175	1050	1750	2810	2280.0	42.56821112765395	30345622.31047619	14094834	44235668	0.9891205047059504	0.010879495294049645
Chr01	176	1040	1760	2810	2285.0	42.593887749475655	30500609.939423077	14468544	44235668	0.9890157934904158	0.01098420650958429
Chr01	177	1030	1770	2810	2290.0	42.6188591252284	30656247.170873787	14472782	44235668	0.9900222195929738	0.009977780407026168
Chr01	178	1020	1780	2810	2295.0	42.64400400980874	30813706.81764706	14662074	44235668	0.989924302219009	0.010075697780991096
Chr01	179	1020	1790	2820	2305.0	42.750902390855934	31105787.909803923	14788435	44756020	0.9898834124578051	0.010116587542194891
Chr01	180	1010	1800	2820	2310.0	42.777255602243336	31267331.516831685	14793590	44756020	0.9897831489539181	0.010216851046081856
Chr01	181	1000	1810	2820	2315.0	42.80407724895835	31431657.275	14880234	44756020	0.989680878172676	0.010319121827323918
Chr01	182	990	1820	2820	2320.0	42.83131087632828	31598317.968686868	14981867	44756020	0.9895765392259892	0.010423460774010712
Chr01	183	980	1830	2820	2325.0	42.85834356148533	31763661.292857144	15554971	44756020	0.9894700687380014	0.010529931261998565
Chr01	184	970	1840	2820	2330.0	42.884702637407315	31925160.637113404	16826595	44756020	0.9893614007167217	0.010638599283278219
Chr01	185	960	1850	2820	2335.0	42.91035922299434	32081773.427083332	17339534	44756020	0.989250466417626	0.010749533582373925
Chr01	186	950	1860	2820	2340.0	42.93605335573594	32235274.606315788	17683561	44756020	0.9891371941986337	0.010862805801366275
Chr01	187	940	1870	2820	2345.0	42.96216901612274	32390008.70957447	17701119	44756020	0.9890215093658182	0.010978490634181676
Chr01	188	930	1880	2820	2350.0	42.98882017114996	32547631.07956989	17762203	44756020	0.9889033340091532	0.01109666599084671
Chr01	189	920	1890	2820	2355.0	43.01599576541201	32707765.072826087	17891600	44756020	0.9887825868275336	0.01121741317246637
Chr01	190	910	1900	2820	2360.0	43.043632472017144	32869232.632967032	18092809	44756020	0.9886591829422479	0.011340817057752028
Chr01	191	910	1910	2830	2370.0	43.16563807094106	33161886.15164835	18274065	44997620	0.9887091880518499	0.011290811948150138
Chr01	192	900	1920	2830	2375.0	43.19504195933538	33327299.644444443	18275685	44997620	0.9885835950379661	0.0114164049620339
Chr01	193	890	1930	2830	2380.0	43.22493292061003	33494235.521348316	18496388	44997620	0.9886801484129712	0.011319851587028655
Chr01	194	880	1940	2830	2385.0	43.25531568570157	33662778.91477273	18709853	44997620	0.9885513673937787	0.011448632606221244
Chr01	195	870	1950	2830	2390.0	43.28621989859244	33833282.790804595	19131652	44997620	0.9884196224846162	0.011580377515383744
Chr01	196	860	1960	2830	2395.0	43.31736277564233	34002969.70697674	19375032	44997620	0.9882848101736106	0.011715189826389374
Chr01	197	850	1970	2830	2400.0	43.3478843432066	34165329.15764706	20621876	44997620	0.9881468220720041	0.011853177927995846
Chr01	198	840	1980	2830	2405.0	43.37840344523888	34325934.9297619	20778051	44997620	0.9880055446235179	0.01199445537648209
Chr01	199	830	1990	2830	2410.0	43.40935322069781	34488189.719277106	20910007	44997620	0.9878608587926797	0.012139141207320233
Chr01	200	820	2000	2830	2415.0	43.4408111823349	34652634.79146341	21361101	44997620	0.9877126397303193	0.012287360269680676
Chr01	201	1090	2010	3110	2560.0	45.991614870230826	37660970.74770642	22502312	46308621	0.9903416956692007	0.009658304330799223
Chr01	202	1080	2020	3110	2565.0	46.037395475487614	37801169.60277778	22624469	46308621	0.9902521840442629	0.009747815955737121
Chr01	203	1070	2030	3110	2570.0	46.08199840819691	37928206.002803735	25626268	46308621	0.990160997739719	0.009839002260280968
Chr01	204	1060	2040	3110	2575.0	46.12554576700837	38042079.329245284	26155852	46308621	0.9900680893142205	0.009931910685779371
Chr01	205	1050	2050	3110	2580.0	46.16945646986501	38153851.02761905	26486978	46308621	0.9899734095174066	0.010026590482593283
Chr01	206	1040	2060	3110	2585.0	46.213976092216114	38265584.64519231	26580845	46308621	0.9902618927658899	0.009738107234110066
Chr01	207	1050	2070	3130	2600.0	46.40710478933322	38529067.80857143	27317814	46339841	0.9895920939787985	0.010407906021201485
Chr01	208	1040	2080	3130	2605.0	46.45281221701297	38634151.36346154	28279653	46339841	0.9894919216398073	0.010508078360192838
Chr01	209	1030	2090	3130	2610.0	46.49850551362164	38732936.647572815	28592101	46339841	0.9893898023165789	0.010610197683421144
Chr01	210	1020	2100	3130	2615.0	46.544867055514665	38831601.11666667	28848758	46339841	0.9892856786886749	0.01071432131132518
Chr01	211	1010	2110	3130	2620.0	46.59194672970322	38930432.215841584	28851288	46339841	0.9891794911632901	0.010820508836709968
Chr01	212	1000	2120	3130	2625.0	46.63995400823566	39031115.962	28956433	46339841	0.9890711777615212	0.010928822238478837
Chr01	213	990	2130	3130	2630.0	46.68869989859401	39131803.45858586	29315910	46339841	0.9889606739977348	0.011039326002265277
Chr01	214	980	2140	3130	2635.0	46.73788959373842	39229793.35714286	29630417	46339841	0.988847912751542	0.011152087248457976
Chr01	215	970	2150	3130	2640.0	46.787912833187384	39328284.701030925	29781893	46339841	0.9887328241318469	0.011267175868153104
Chr01	216	960	2160	3130	2645.0	46.83878142928565	39427194.18333333	29879235	46339841	0.9886153353323875	0.01138466466761247
Chr01	217	950	2170	3130	2650.0	46.89061230554582	39527293.58	29978689	46339841	0.9884953704781451	0.011504629521854961
Chr01	218	940	2180	3130	2655.0	46.943265157928934	39627271.41489362	30537730	46339841	0.9883728504619379	0.011627149538062148
Chr01	219	930	2190	3130	2660.0	46.99644162589432	39724610.396774195	30653696	46339841	0.9882476927704625	0.011752307229537523
Chr01	220	920	2200	3130	2665.0	47.050551499679344	39822376.75326087	31027052	46339841	0.9881198112989767	0.011880188701023241
Chr01	221	910	2210	3130	2670.0	47.105382997684316	39918832.483516484	31076817	46339841	0.987989116153751	0.012010883846249019
Chr01	222	900	2220	3130	2675.0	47.16133959345907	40016756.62	31164439	46339841	0.9878555134413344	0.012144486558665582
Chr01	223	890	2230	3130	2680.0	47.21832174918157	40115227.18651685	31412127	46339841	0.987718905043599	0.012281094956400852
Chr01	224	880	2240	3130	2685.0	47.27629665507612	40213812.25454546	31552406	46339841	0.9875791883774284	0.01242081162257151
Chr01	225	870	2250	3130	2690.0	47.3354130306109	40313345.935632184	31558545	46339841	0.9878198387998768	0.012180161200123158
Chr01	226	860	2260	3130	2695.0	47.39508013383385	40409792.39651163	32273190	46339841	0.9880660922589364	0.011933907741063673
Chr01	227	920	2270	3200	2735.0	47.97204694291458	40957410.12608696	32434385	46594553	0.9888452374868621	0.011154762513137864
Chr01	228	930	2280	3220	2750.0	48.17330853040346	41170372.26989248	32466523	46608595	0.9890011911558231	0.010998808844176927
